;massa_A;
66.080;0.357;0.111
66.113;0.347;0.109
66.146;0.334;0.107
66.180;0.318;0.104
66.213;0.300;0.100
66.246;0.277;9.605E-2
66.280;0.254;9.159E-2
66.313;0.231;8.904E-2
66.346;0.207;8.349E-2
66.380;0.180;8.083E-2
66.413;0.152;7.801E-2
66.446;0.121;7.576E-2
66.480;9.077E-2;7.621E-2
66.513;6.000E-2;7.727E-2
66.546;2.692E-2;7.717E-2
66.579;-5.853E-3;7.735E-2
66.613;-3.905E-2;7.978E-2
66.646;-6.899E-2;8.370E-2
66.679;-9.739E-2;8.919E-2
66.713;-0.125;9.336E-2
66.746;-0.152;9.789E-2
66.779;-0.176;0.103
66.813;-0.199;0.108
66.846;-0.218;0.112
66.879;-0.236;0.114
66.913;-0.253;0.117
66.946;-0.267;0.121
66.979;-0.278;0.127
67.013;-0.286;0.130
67.046;-0.291;0.130
67.079;-0.295;0.130
67.113;-0.296;0.130
67.146;-0.295;0.130
67.179;-0.291;0.128
67.213;-0.281;0.126
67.246;-0.268;0.123
67.279;-0.253;0.121
67.313;-0.235;0.117
67.346;-0.217;0.112
67.379;-0.199;0.106
67.413;-0.177;0.100
67.446;-0.152;9.516E-2
67.479;-0.125;9.089E-2
67.513;-9.758E-2;8.849E-2
67.546;-6.806E-2;8.546E-2
67.579;-3.796E-2;8.249E-2
67.612;-6.248E-3;8.049E-2
67.646;2.561E-2;7.820E-2
67.679;5.648E-2;7.561E-2
67.712;8.796E-2;7.490E-2
67.746;0.119;7.588E-2
67.779;0.149;7.903E-2
67.812;0.178;8.308E-2
67.846;0.205;8.762E-2
67.879;0.230;9.242E-2
67.912;0.252;9.401E-2
67.946;0.276;9.510E-2
67.979;0.296;9.695E-2
68.012;0.315;0.101
68.046;0.329;0.105
68.079;0.339;0.109
68.112;0.348;0.112
68.146;0.357;0.113
68.179;0.360;0.114
68.212;0.362;0.114
68.246;0.360;0.112
68.279;0.356;0.109
68.312;0.349;0.108
68.346;0.337;0.106
68.379;0.321;0.104
68.412;0.306;0.101
68.446;0.284;9.628E-2
68.479;0.264;9.308E-2
68.512;0.241;9.070E-2
68.546;0.216;8.604E-2
68.579;0.191;8.120E-2
68.612;0.164;7.838E-2
68.645;0.134;7.619E-2
68.679;0.104;7.636E-2
68.712;7.406E-2;7.718E-2
68.745;4.381E-2;7.670E-2
68.779;1.109E-2;7.596E-2
68.812;-2.199E-2;7.719E-2
68.845;-5.213E-2;8.074E-2
68.879;-8.198E-2;8.568E-2
68.912;-0.110;9.103E-2
68.945;-0.136;9.473E-2
68.979;-0.162;9.931E-2
69.012;-0.185;0.104
69.045;-0.205;0.109
69.079;-0.224;0.111
69.112;-0.243;0.113
69.145;-0.258;0.117
69.179;-0.270;0.123
69.212;-0.280;0.128
69.245;-0.286;0.129
69.279;-0.290;0.130
69.312;-0.292;0.129
69.345;-0.292;0.129
69.379;-0.290;0.127
69.412;-0.282;0.124
69.445;-0.272;0.121
69.479;-0.257;0.119
69.512;-0.242;0.118
69.545;-0.224;0.114
69.578;-0.206;0.108
69.612;-0.186;0.101
69.645;-0.162;9.490E-2
69.678;-0.136;9.177E-2
69.712;-0.109;8.880E-2
69.745;-8.063E-2;8.574E-2
69.778;-5.194E-2;8.242E-2
69.812;-2.035E-2;8.078E-2
69.845;1.133E-2;7.851E-2
69.878;4.282E-2;7.632E-2
69.912;7.383E-2;7.428E-2
69.945;0.105;7.269E-2
69.978;0.135;7.556E-2
70.012;0.164;8.142E-2
70.045;0.190;8.397E-2
70.078;0.216;8.857E-2
70.112;0.240;9.135E-2
70.145;0.262;9.217E-2
70.178;0.284;9.256E-2
70.212;0.303;9.666E-2
70.245;0.320;0.101
70.278;0.332;0.105
70.312;0.341;0.108
70.345;0.349;0.111
70.378;0.355;0.113
70.412;0.358;0.114
70.445;0.357;0.111
70.478;0.355;0.108
70.512;0.348;0.107
70.545;0.339;0.106
70.578;0.325;0.104
70.611;0.310;0.101
70.645;0.289;9.668E-2
70.678;0.270;9.368E-2
70.711;0.247;9.087E-2
70.745;0.225;8.837E-2
70.778;0.201;8.195E-2
70.811;0.175;7.827E-2
70.845;0.147;7.677E-2
70.878;0.118;7.652E-2
70.911;8.795E-2;7.685E-2
70.945;5.785E-2;7.622E-2
70.978;2.552E-2;7.489E-2
71.011;-6.126E-3;7.520E-2
71.045;-3.756E-2;7.864E-2
71.078;-6.804E-2;8.231E-2
71.111;-9.688E-2;8.773E-2
71.145;-0.124;9.224E-2
71.178;-0.149;9.666E-2
71.211;-0.173;0.102
71.245;-0.194;0.107
71.278;-0.214;0.110
71.311;-0.232;0.112
71.345;-0.248;0.114
71.378;-0.261;0.119
71.411;-0.271;0.124
71.445;-0.279;0.127
71.478;-0.285;0.128
71.511;-0.288;0.128
71.544;-0.289;0.128
71.578;-0.286;0.128
71.611;-0.282;0.125
71.644;-0.273;0.121
71.678;-0.259;0.119
71.711;-0.245;0.118
71.744;-0.227;0.116
71.778;-0.209;0.111
71.811;-0.191;0.103
71.844;-0.169;9.641E-2
71.878;-0.145;9.211E-2
71.911;-0.119;9.037E-2
71.944;-9.138E-2;8.758E-2
71.978;-6.251E-2;8.361E-2
72.011;-3.311E-2;8.077E-2
72.044;-2.772E-3;7.945E-2
72.078;2.790E-2;7.812E-2
72.111;5.947E-2;7.601E-2
72.144;9.009E-2;7.335E-2
72.177;0.120;7.346E-2
72.211;0.149;7.799E-2
72.244;0.176;8.330E-2
72.277;0.202;8.789E-2
72.311;0.225;9.123E-2
72.344;0.248;9.120E-2
72.378;0.270;9.207E-2
72.411;0.290;9.435E-2
72.444;0.308;9.859E-2
72.477;0.321;0.102
72.511;0.332;0.105
72.544;0.341;0.108
72.577;0.347;0.111
72.611;0.351;0.113
72.644;0.352;0.112
72.677;0.352;0.109
72.711;0.348;0.106
72.744;0.340;0.105
72.777;0.329;0.105
72.811;0.315;0.103
72.844;0.297;9.823E-2
72.877;0.279;9.505E-2
72.911;0.257;9.312E-2
72.944;0.234;9.124E-2
72.977;0.211;8.607E-2
73.010;0.186;8.063E-2
73.044;0.160;7.732E-2
73.077;0.131;7.663E-2
73.111;0.102;7.795E-2
73.144;7.244E-2;7.854E-2
73.177;4.212E-2;7.650E-2
73.210;1.042E-2;7.542E-2
73.244;-2.041E-2;7.764E-2
73.277;-5.135E-2;8.230E-2
73.310;-7.975E-2;8.590E-2
73.344;-0.107;8.955E-2
73.377;-0.133;9.299E-2
73.410;-0.157;9.896E-2
73.444;-0.179;0.105
73.477;-0.199;0.109
73.510;-0.219;0.111
73.544;-0.235;0.112
73.577;-0.250;0.115
73.610;-0.261;0.121
73.644;-0.271;0.126
73.677;-0.277;0.127
73.710;-0.281;0.126
73.744;-0.283;0.127
73.777;-0.281;0.127
73.810;-0.278;0.125
73.844;-0.271;0.121
73.877;-0.261;0.118
73.910;-0.246;0.116
73.944;-0.230;0.116
73.977;-0.212;0.113
74.010;-0.193;0.107
74.044;-0.175;9.870E-2
74.077;-0.152;9.193E-2
74.110;-0.127;8.996E-2
74.144;-9.964E-2;8.847E-2
74.177;-7.247E-2;8.472E-2
74.210;-4.346E-2;8.098E-2
74.243;-1.473E-2;7.863E-2
74.277;1.525E-2;7.853E-2
74.310;4.605E-2;7.831E-2
74.343;7.654E-2;7.574E-2
74.377;0.107;7.294E-2
74.410;0.136;7.485E-2
74.443;0.162;8.127E-2
74.477;0.188;8.646E-2
74.510;0.213;9.008E-2
74.543;0.236;9.139E-2
74.577;0.258;9.088E-2
74.610;0.278;9.253E-2
74.643;0.296;9.730E-2
74.677;0.312;0.101
74.710;0.325;0.103
74.743;0.335;0.106
74.777;0.339;0.109
74.810;0.345;0.113
74.843;0.347;0.114
74.877;0.348;0.111
74.910;0.345;0.106
74.943;0.338;0.104
74.977;0.328;0.104
75.010;0.316;0.103
75.043;0.300;9.957E-2
75.077;0.283;9.496E-2
75.110;0.264;9.268E-2
75.143;0.241;9.175E-2
75.177;0.218;8.941E-2
75.210;0.195;8.189E-2
75.243;0.170;7.722E-2
75.276;0.144;7.485E-2
75.310;0.115;7.753E-2
75.343;8.604E-2;7.896E-2
75.376;5.558E-2;7.813E-2
75.410;2.531E-2;7.575E-2
75.443;-4.727E-3;7.579E-2
75.476;-3.506E-2;8.000E-2
75.510;-6.343E-2;8.353E-2
75.543;-9.248E-2;8.746E-2
75.576;-0.119;9.073E-2
75.610;-0.143;9.403E-2
75.643;-0.165;0.101
75.676;-0.185;0.107
75.710;-0.205;0.110
75.743;-0.223;0.111
75.776;-0.239;0.112
75.810;-0.251;0.117
75.843;-0.261;0.122
75.876;-0.269;0.126
75.910;-0.274;0.125
75.943;-0.277;0.125
75.976;-0.276;0.126
76.010;-0.272;0.126
76.043;-0.268;0.123
76.076;-0.260;0.118
76.110;-0.249;0.115
76.143;-0.234;0.116
76.176;-0.215;0.114
76.209;-0.198;0.111
76.243;-0.180;0.103
76.276;-0.160;9.488E-2
76.309;-0.136;9.187E-2
76.343;-0.110;9.061E-2
76.376;-8.199E-2;8.796E-2
76.409;-5.447E-2;8.330E-2
76.443;-2.595E-2;7.918E-2
76.476;3.238E-3;7.791E-2
76.509;3.270E-2;7.954E-2
76.543;6.309E-2;7.862E-2
76.576;9.224E-2;7.494E-2
76.609;0.121;7.316E-2
76.643;0.147;7.676E-2
76.676;0.174;8.350E-2
76.709;0.198;8.855E-2
76.743;0.223;9.113E-2
76.776;0.245;9.041E-2
76.809;0.265;9.081E-2
76.843;0.284;9.447E-2
76.876;0.300;9.877E-2
76.909;0.314;0.101
76.943;0.325;0.101
76.976;0.333;0.104
77.009;0.338;0.109
77.043;0.339;0.111
77.076;0.341;0.111
77.109;0.340;0.106
77.143;0.336;0.102
77.176;0.328;0.101
77.209;0.315;0.102
77.242;0.301;9.976E-2
77.276;0.286;9.486E-2
77.309;0.268;9.125E-2
77.342;0.248;9.049E-2
77.376;0.226;9.062E-2
77.409;0.204;8.503E-2
77.442;0.178;7.974E-2
77.476;0.152;7.502E-2
77.509;0.125;7.567E-2
77.542;9.574E-2;7.861E-2
77.576;6.612E-2;7.900E-2
77.609;3.674E-2;7.667E-2
77.642;6.741E-3;7.483E-2
77.676;-2.231E-2;7.763E-2
77.709;-5.061E-2;8.290E-2
77.742;-7.768E-2;8.620E-2
77.776;-0.104;8.860E-2
77.809;-0.129;9.093E-2
77.842;-0.152;9.684E-2
77.876;-0.174;0.103
77.909;-0.194;0.109
77.942;-0.212;0.110
77.976;-0.229;0.110
78.009;-0.244;0.112
78.042;-0.253;0.118
78.076;-0.261;0.123
78.109;-0.267;0.124
78.142;-0.270;0.122
78.175;-0.271;0.122
78.209;-0.269;0.123
78.242;-0.265;0.123
78.275;-0.258;0.119
78.309;-0.248;0.114
78.342;-0.234;0.112
78.375;-0.218;0.112
78.409;-0.201;0.111
78.442;-0.183;0.104
78.475;-0.164;9.629E-2
78.509;-0.141;9.023E-2
78.542;-0.116;8.892E-2
78.575;-9.000E-2;8.771E-2
78.609;-6.168E-2;8.401E-2
78.642;-3.351E-2;7.925E-2
78.675;-6.294E-3;7.587E-2
78.709;2.236E-2;7.706E-2
78.742;5.159E-2;7.782E-2
78.775;8.092E-2;7.607E-2
78.809;0.109;7.248E-2
78.842;0.137;7.349E-2
78.875;0.163;8.056E-2
78.909;0.187;8.623E-2
78.942;0.213;8.986E-2
78.975;0.235;9.044E-2
79.009;0.255;8.920E-2
79.042;0.274;9.114E-2
79.075;0.291;9.645E-2
79.109;0.306;9.994E-2
79.142;0.318;0.101
79.175;0.327;0.102
79.208;0.332;0.105
79.242;0.335;0.111
79.275;0.336;0.111
79.308;0.336;0.107
79.342;0.333;0.102
79.375;0.327;0.101
79.408;0.316;0.102
79.442;0.303;0.101
79.475;0.289;9.729E-2
79.508;0.272;9.208E-2
79.542;0.254;9.025E-2
79.575;0.233;9.061E-2
79.608;0.209;8.636E-2
79.642;0.185;8.071E-2
79.675;0.160;7.555E-2
79.708;0.133;7.373E-2
79.742;0.105;7.696E-2
79.775;7.633E-2;7.938E-2
79.808;4.723E-2;7.742E-2
79.842;1.777E-2;7.473E-2
79.875;-1.105E-2;7.529E-2
79.908;-3.857E-2;8.035E-2
79.942;-6.503E-2;8.378E-2
79.975;-9.231E-2;8.736E-2
80.008;-0.118;9.011E-2
80.042;-0.140;9.357E-2
80.075;-0.163;0.101
80.108;-0.182;0.107
80.142;-0.201;0.109
80.175;-0.220;0.109
80.208;-0.234;0.111
80.241;-0.244;0.116
80.275;-0.253;0.121
80.308;-0.260;0.123
80.341;-0.263;0.122
80.375;-0.266;0.121
80.408;-0.263;0.122
80.441;-0.260;0.122
80.475;-0.254;0.119
80.508;-0.248;0.115
80.541;-0.234;0.112
80.575;-0.220;0.111
80.608;-0.203;0.111
80.641;-0.185;0.106
80.674;-0.166;9.888E-2
80.708;-0.145;9.110E-2
80.741;-0.121;8.859E-2
80.775;-9.602E-2;8.814E-2
80.808;-6.895E-2;8.595E-2
80.841;-4.123E-2;8.113E-2
80.875;-1.486E-2;7.738E-2
80.908;1.299E-2;7.669E-2
80.941;4.166E-2;7.792E-2
80.974;7.027E-2;7.749E-2
81.008;9.882E-2;7.347E-2
81.041;0.127;7.284E-2
81.074;0.152;7.809E-2
81.108;0.177;8.375E-2
81.141;0.201;8.868E-2
81.174;0.225;9.054E-2
81.208;0.245;8.939E-2
81.241;0.264;8.951E-2
81.274;0.281;9.314E-2
81.308;0.296;9.772E-2
81.341;0.309;0.100
81.374;0.319;0.101
81.408;0.326;0.103
81.441;0.328;0.107
81.474;0.330;0.109
81.508;0.331;0.106
81.541;0.330;0.102
81.574;0.324;9.941E-2
81.608;0.315;9.994E-2
81.641;0.302;0.101
81.674;0.288;9.862E-2
81.708;0.273;9.328E-2
81.741;0.256;9.013E-2
81.774;0.236;8.990E-2
81.808;0.215;8.799E-2
81.841;0.191;8.160E-2
81.874;0.167;7.781E-2
81.907;0.141;7.421E-2
81.941;0.113;7.610E-2
81.974;8.469E-2;7.887E-2
82.007;5.692E-2;7.865E-2
82.041;2.739E-2;7.583E-2
82.074;-8.714E-4;7.408E-2
82.107;-2.834E-2;7.728E-2
82.141;-5.429E-2;8.190E-2
82.174;-8.064E-2;8.582E-2
82.207;-0.107;8.852E-2
82.241;-0.129;9.102E-2
82.274;-0.153;9.740E-2
82.307;-0.173;0.103
82.341;-0.191;0.107
82.374;-0.210;0.107
82.407;-0.225;0.107
82.441;-0.237;0.111
82.474;-0.246;0.118
82.507;-0.252;0.121
82.541;-0.258;0.121
82.574;-0.260;0.119
82.607;-0.260;0.119
82.641;-0.257;0.120
82.674;-0.253;0.118
82.707;-0.246;0.114
82.741;-0.235;0.111
82.774;-0.222;0.110
82.807;-0.205;0.111
82.841;-0.188;0.108
82.874;-0.169;0.101
82.907;-0.150;9.278E-2
82.940;-0.127;8.895E-2
82.974;-0.102;8.804E-2
83.007;-7.523E-2;8.670E-2
83.040;-5.011E-2;8.285E-2
83.074;-2.341E-2;7.881E-2
83.107;3.627E-3;7.666E-2
83.140;3.181E-2;7.751E-2
83.174;6.092E-2;7.766E-2
83.207;8.832E-2;7.512E-2
83.240;0.117;7.326E-2
83.274;0.143;7.604E-2
83.307;0.167;8.252E-2
83.340;0.192;8.747E-2
83.374;0.215;9.023E-2
83.407;0.236;9.006E-2
83.440;0.255;9.000E-2
83.474;0.272;9.291E-2
83.507;0.287;9.755E-2
83.540;0.300;0.101
83.574;0.311;0.102
83.607;0.319;0.103
83.640;0.323;0.107
83.674;0.326;0.109
83.707;0.327;0.108
83.740;0.326;0.103
83.774;0.322;0.101
83.807;0.314;0.101
83.840;0.302;0.102
83.874;0.289;0.100
83.907;0.274;9.589E-2
83.940;0.258;9.151E-2
83.973;0.239;9.022E-2
84.007;0.219;8.860E-2
84.040;0.196;8.329E-2
84.073;0.172;7.940E-2
84.107;0.148;7.543E-2
84.140;0.121;7.607E-2
84.173;9.357E-2;7.852E-2
84.207;6.540E-2;7.997E-2
84.240;3.703E-2;7.796E-2
84.273;8.679E-3;7.526E-2
84.307;-1.752E-2;7.672E-2
84.340;-4.406E-2;8.088E-2
84.373;-7.052E-2;8.481E-2
84.407;-9.623E-2;8.844E-2
84.440;-0.120;9.104E-2
84.473;-0.142;9.530E-2
84.507;-0.163;0.101
84.540;-0.182;0.106
84.573;-0.200;0.107
84.607;-0.217;0.107
84.640;-0.231;0.110
84.673;-0.239;0.116
84.707;-0.247;0.121
84.740;-0.252;0.121
84.773;-0.257;0.121
84.807;-0.258;0.120
84.840;-0.255;0.121
84.873;-0.252;0.121
84.906;-0.244;0.117
84.940;-0.237;0.113
84.973;-0.224;0.111
85.006;-0.209;0.111
85.040;-0.192;0.109
85.073;-0.175;0.104
85.106;-0.156;9.602E-2
85.140;-0.135;9.050E-2
85.173;-0.110;8.877E-2
85.206;-8.434E-2;8.778E-2
85.240;-5.915E-2;8.469E-2
85.273;-3.216E-2;8.062E-2
85.306;-5.468E-3;7.786E-2
85.340;2.192E-2;7.843E-2
85.373;5.023E-2;7.896E-2
85.406;7.768E-2;7.750E-2
85.440;0.105;7.386E-2
85.473;0.132;7.492E-2
85.506;0.156;8.151E-2
85.540;0.180;8.613E-2
85.573;0.203;8.905E-2
85.606;0.225;8.936E-2
85.640;0.245;8.895E-2
85.673;0.262;9.083E-2
85.706;0.279;9.493E-2
85.740;0.291;9.832E-2
85.773;0.304;0.100
85.806;0.312;0.101
85.840;0.317;0.104
85.873;0.320;0.107
85.906;0.320;0.106
85.939;0.321;0.103
85.973;0.320;0.100
86.006;0.311;9.938E-2
86.039;0.302;0.100
86.073;0.289;0.100
86.106;0.274;9.644E-2
86.139;0.259;9.155E-2
86.173;0.243;9.042E-2
86.206;0.223;8.909E-2
86.239;0.203;8.483E-2
86.273;0.179;8.089E-2
86.306;0.154;7.648E-2
86.339;0.129;7.512E-2
86.373;0.102;7.806E-2
86.406;7.466E-2;8.016E-2
86.439;4.691E-2;7.849E-2
86.473;1.923E-2;7.569E-2
86.506;-7.769E-3;7.558E-2
86.539;-3.473E-2;7.984E-2
86.573;-5.960E-2;8.341E-2
86.606;-8.393E-2;8.710E-2
86.639;-0.110;8.997E-2
86.672;-0.131;9.289E-2
86.706;-0.152;9.928E-2
86.739;-0.172;0.104
86.772;-0.191;0.106
86.806;-0.208;0.106
86.839;-0.222;0.108
86.872;-0.232;0.113
86.906;-0.240;0.119
86.939;-0.246;0.121
86.972;-0.250;0.120
87.006;-0.252;0.119
87.039;-0.250;0.119
87.072;-0.246;0.119
87.106;-0.241;0.116
87.139;-0.233;0.112
87.172;-0.223;0.109
87.206;-0.209;0.109
87.239;-0.193;0.108
87.272;-0.175;0.104
87.306;-0.156;9.697E-2
87.339;-0.136;9.056E-2
87.372;-0.114;8.846E-2
87.406;-8.935E-2;8.733E-2
87.439;-6.368E-2;8.511E-2
87.472;-3.736E-2;8.090E-2
87.506;-1.249E-2;7.733E-2
87.539;1.432E-2;7.745E-2
87.572;4.232E-2;7.892E-2
87.606;6.981E-2;7.830E-2
87.639;9.738E-2;7.450E-2
87.672;0.123;7.337E-2
87.705;0.148;7.775E-2
87.739;0.171;8.343E-2
87.772;0.194;8.722E-2
87.805;0.216;8.869E-2
87.839;0.237;8.855E-2
87.872;0.253;8.964E-2
87.905;0.270;9.289E-2
87.939;0.283;9.677E-2
87.972;0.296;9.796E-2
88.005;0.306;9.882E-2
88.039;0.312;0.101
88.072;0.315;0.104
88.105;0.317;0.104
88.139;0.319;0.103
88.172;0.316;9.919E-2
88.205;0.311;9.855E-2
88.239;0.301;9.877E-2
88.272;0.291;9.819E-2
88.305;0.277;9.659E-2
88.339;0.263;9.144E-2
88.372;0.246;8.904E-2
88.405;0.228;8.874E-2
88.439;0.209;8.508E-2
88.472;0.185;8.097E-2
88.505;0.163;7.722E-2
88.539;0.137;7.403E-2
88.572;0.111;7.629E-2
88.605;8.356E-2;7.814E-2
88.638;5.725E-2;7.772E-2
88.672;2.925E-2;7.586E-2
88.705;3.063E-3;7.433E-2
88.738;-2.342E-2;7.724E-2
88.772;-4.819E-2;8.181E-2
88.805;-7.301E-2;8.454E-2
88.838;-9.884E-2;8.750E-2
88.872;-0.121;9.103E-2
88.905;-0.143;9.533E-2
88.938;-0.163;0.101
88.972;-0.181;0.104
89.005;-0.198;0.104
89.038;-0.213;0.105
89.072;-0.224;0.110
89.105;-0.233;0.115
89.138;-0.240;0.119
89.172;-0.244;0.118
89.205;-0.248;0.118
89.238;-0.247;0.118
89.272;-0.244;0.119
89.305;-0.240;0.118
89.338;-0.233;0.113
89.372;-0.222;0.109
89.405;-0.210;0.109
89.438;-0.195;0.108
89.472;-0.178;0.105
89.505;-0.160;9.986E-2
89.538;-0.140;9.259E-2
89.572;-0.118;9.022E-2
89.605;-9.363E-2;8.895E-2
89.638;-6.869E-2;8.658E-2
89.671;-4.376E-2;8.251E-2
89.705;-1.774E-2;7.820E-2
89.738;7.258E-3;7.742E-2
89.771;3.445E-2;7.918E-2
89.805;6.214E-2;7.928E-2
89.838;8.829E-2;7.633E-2
89.871;0.114;7.359E-2
89.905;0.140;7.582E-2
89.938;0.164;8.246E-2
89.971;0.187;8.604E-2
90.005;0.209;8.763E-2
90.038;0.229;8.787E-2
90.071;0.247;8.900E-2
90.105;0.263;9.241E-2
90.138;0.277;9.633E-2
90.171;0.290;9.817E-2
90.205;0.299;9.860E-2
90.238;0.307;0.101
90.271;0.310;0.103
90.305;0.313;0.106
90.338;0.314;0.104
90.371;0.313;0.101
90.405;0.309;9.864E-2
90.438;0.301;9.902E-2
90.471;0.290;9.936E-2
90.505;0.278;9.714E-2
90.538;0.264;9.178E-2
90.571;0.249;8.952E-2
90.605;0.232;8.856E-2
90.638;0.211;8.616E-2
90.671;0.189;8.156E-2
90.704;0.167;7.795E-2
90.738;0.143;7.433E-2
90.771;0.118;7.518E-2
90.804;9.119E-2;7.733E-2
90.838;6.467E-2;7.824E-2
90.871;3.730E-2;7.583E-2
90.904;1.136E-2;7.461E-2
90.938;-1.435E-2;7.675E-2
90.971;-3.908E-2;8.073E-2
91.004;-6.405E-2;8.372E-2
91.038;-8.846E-2;8.633E-2
91.071;-0.111;8.909E-2
91.104;-0.134;9.306E-2
91.138;-0.153;9.934E-2
91.171;-0.173;0.103
91.204;-0.191;0.104
91.238;-0.205;0.104
91.271;-0.217;0.107
91.304;-0.226;0.112
91.338;-0.233;0.115
91.371;-0.238;0.116
91.404;-0.243;0.116
91.438;-0.243;0.116
91.471;-0.241;0.118
91.504;-0.235;0.117
91.538;-0.230;0.113
91.571;-0.221;0.109
91.604;-0.209;0.107
91.638;-0.195;0.106
91.671;-0.178;0.104
91.704;-0.162;9.999E-2
91.737;-0.142;9.308E-2
91.771;-0.120;8.884E-2
91.804;-9.828E-2;8.834E-2
91.837;-7.236E-2;8.646E-2
91.871;-4.918E-2;8.236E-2
91.904;-2.355E-2;7.807E-2
91.937;1.318E-3;7.589E-2
91.971;2.758E-2;7.776E-2
92.004;5.427E-2;7.894E-2
92.037;7.974E-2;7.732E-2
92.071;0.107;7.405E-2
92.104;0.133;7.522E-2
92.137;0.156;8.078E-2
92.171;0.178;8.427E-2
92.204;0.200;8.694E-2
92.237;0.222;8.640E-2
92.271;0.241;8.780E-2
92.304;0.255;9.074E-2
92.337;0.270;9.500E-2
92.371;0.282;9.687E-2
92.404;0.293;9.687E-2
92.437;0.302;9.794E-2
92.471;0.306;0.101
92.504;0.310;0.103
92.537;0.310;0.103
92.570;0.310;0.101
92.604;0.307;9.816E-2
92.637;0.300;9.848E-2
92.670;0.290;9.914E-2
92.704;0.279;9.755E-2
92.737;0.266;9.334E-2
92.770;0.252;9.005E-2
92.804;0.234;8.896E-2
92.837;0.216;8.799E-2
92.870;0.194;8.340E-2
92.904;0.172;8.028E-2
92.937;0.148;7.572E-2
92.970;0.124;7.555E-2
93.004;9.814E-2;7.773E-2
93.037;7.160E-2;7.873E-2
93.070;4.529E-2;7.703E-2
93.104;1.903E-2;7.505E-2
93.137;-6.348E-3;7.588E-2
93.170;-3.150E-2;8.024E-2
93.204;-5.571E-2;8.324E-2
93.237;-8.037E-2;8.606E-2
93.270;-0.104;8.846E-2
93.304;-0.126;9.231E-2
93.337;-0.147;9.801E-2
93.370;-0.166;0.103
93.403;-0.183;0.104
93.437;-0.198;0.104
93.470;-0.211;0.106
93.503;-0.220;0.111
93.537;-0.228;0.115
93.570;-0.233;0.116
93.603;-0.238;0.115
93.637;-0.239;0.115
93.670;-0.237;0.117
93.703;-0.233;0.117
93.737;-0.228;0.114
93.770;-0.220;0.109
93.803;-0.210;0.106
93.837;-0.197;0.106
93.870;-0.182;0.105
93.903;-0.164;0.101
93.937;-0.144;9.434E-2
93.970;-0.126;9.009E-2
94.003;-0.103;8.893E-2
94.037;-7.980E-2;8.773E-2
94.070;-5.437E-2;8.393E-2
94.103;-3.004E-2;7.955E-2
94.137;-5.841E-3;7.569E-2
94.170;1.910E-2;7.625E-2
94.203;4.570E-2;7.838E-2
94.237;7.182E-2;7.799E-2
94.270;9.768E-2;7.466E-2
94.303;0.122;7.403E-2
94.337;0.148;7.821E-2
94.370;0.169;8.327E-2
94.403;0.193;8.621E-2
94.436;0.213;8.617E-2
94.470;0.232;8.672E-2
94.503;0.247;8.934E-2
94.536;0.262;9.270E-2
94.570;0.275;9.566E-2
94.603;0.286;9.616E-2
94.636;0.295;9.685E-2
94.670;0.301;9.901E-2
94.703;0.305;0.101
94.736;0.305;0.102
94.770;0.307;9.979E-2
94.803;0.305;9.735E-2
94.836;0.299;9.723E-2
94.870;0.290;9.839E-2
94.903;0.279;9.767E-2
94.936;0.266;9.347E-2
94.970;0.253;8.959E-2
95.003;0.237;8.787E-2
95.036;0.219;8.743E-2
95.070;0.198;8.386E-2
95.103;0.177;8.056E-2
95.136;0.154;7.659E-2
95.170;0.130;7.437E-2
95.203;0.105;7.595E-2
95.236;7.933E-2;7.785E-2
95.270;5.368E-2;7.674E-2
95.303;2.679E-2;7.414E-2
95.336;2.061E-3;7.388E-2
95.370;-2.337E-2;7.769E-2
95.403;-4.700E-2;8.130E-2
95.436;-7.097E-2;8.418E-2
95.469;-9.501E-2;8.605E-2
95.503;-0.116;8.928E-2
95.536;-0.137;9.341E-2
95.569;-0.156;9.894E-2
95.603;-0.174;0.101
95.636;-0.190;0.101
95.669;-0.204;0.103
95.703;-0.214;0.108
95.736;-0.223;0.112
95.769;-0.228;0.114
95.803;-0.234;0.114
95.836;-0.236;0.113
95.869;-0.235;0.114
95.903;-0.232;0.116
95.936;-0.226;0.113
95.969;-0.220;0.110
96.003;-0.210;0.106
96.036;-0.198;0.105
96.069;-0.182;0.105
96.103;-0.165;0.102
96.136;-0.147;9.586E-2
96.169;-0.128;9.061E-2
96.203;-0.107;8.848E-2
96.236;-8.398E-2;8.803E-2
96.269;-6.052E-2;8.582E-2
96.303;-3.559E-2;8.110E-2
96.336;-1.190E-2;7.644E-2
96.369;1.282E-2;7.561E-2
96.402;3.844E-2;7.794E-2
96.436;6.483E-2;7.859E-2
96.469;9.095E-2;7.551E-2
96.502;0.116;7.393E-2
96.536;0.139;7.633E-2
96.569;0.163;8.217E-2
96.602;0.185;8.515E-2
96.636;0.206;8.617E-2
96.669;0.225;8.597E-2
96.702;0.241;8.838E-2
96.736;0.254;9.136E-2
96.769;0.268;9.502E-2
96.802;0.280;9.611E-2
96.836;0.289;9.628E-2
96.869;0.296;9.806E-2
96.902;0.300;0.101
96.936;0.302;0.102
96.969;0.303;0.101
97.002;0.301;9.775E-2
97.036;0.296;9.668E-2
97.069;0.288;9.815E-2
97.102;0.278;9.834E-2
97.136;0.266;9.514E-2
97.169;0.253;9.078E-2
97.202;0.238;8.837E-2
97.236;0.221;8.805E-2
