;massa_A;
t;x;y
65.980;-0.305;0.130
66.013;-0.300;0.128
66.046;-0.290;0.126
66.080;-0.277;0.122
66.113;-0.260;0.118
66.146;-0.243;0.115
66.180;-0.223;0.110
66.213;-0.203;0.105
66.246;-0.179;9.734E-2
66.280;-0.153;9.213E-2
66.313;-0.125;8.807E-2
66.346;-9.660E-2;8.597E-2
66.380;-6.690E-2;8.254E-2
66.413;-3.491E-2;7.923E-2
66.446;-1.994E-3;7.711E-2
66.480;3.033E-2;7.424E-2
66.513;6.372E-2;7.244E-2
66.546;9.523E-2;7.240E-2
66.579;0.128;7.440E-2
66.613;0.160;7.678E-2
66.646;0.189;7.976E-2
66.679;0.216;8.546E-2
66.713;0.240;8.956E-2
66.746;0.265;9.247E-2
66.779;0.288;9.382E-2
66.813;0.310;9.647E-2
66.846;0.328;0.100
66.879;0.342;0.105
66.913;0.353;0.108
66.946;0.363;0.111
66.979;0.371;0.112
67.013;0.376;0.114
67.046;0.375;0.114
67.079;0.373;0.113
67.113;0.367;0.110
67.146;0.358;0.107
67.179;0.345;0.105
67.213;0.329;0.103
67.246;0.311;9.960E-2
67.279;0.289;9.523E-2
67.313;0.266;9.074E-2
67.346;0.242;8.747E-2
67.379;0.218;8.437E-2
67.413;0.191;7.997E-2
67.446;0.162;7.685E-2
67.479;0.132;7.491E-2
67.513;0.102;7.472E-2
67.546;6.914E-2;7.501E-2
67.579;3.698E-2;7.529E-2
67.612;3.371E-3;7.513E-2
67.646;-3.080E-2;7.603E-2
67.679;-6.267E-2;7.955E-2
67.712;-9.195E-2;8.550E-2
67.746;-0.121;9.030E-2
67.779;-0.149;9.462E-2
67.812;-0.174;9.805E-2
67.846;-0.198;0.104
67.879;-0.218;0.109
67.912;-0.238;0.112
67.946;-0.254;0.115
67.979;-0.270;0.119
68.012;-0.283;0.124
68.046;-0.292;0.128
68.079;-0.298;0.131
68.112;-0.301;0.131
68.146;-0.303;0.130
68.179;-0.303;0.130
68.212;-0.299;0.128
68.246;-0.290;0.126
68.279;-0.278;0.123
68.312;-0.263;0.119
68.346;-0.246;0.116
68.379;-0.228;0.113
68.412;-0.209;0.107
68.446;-0.187;9.955E-2
68.479;-0.162;9.453E-2
68.512;-0.136;8.975E-2
68.546;-0.108;8.727E-2
68.579;-7.810E-2;8.451E-2
68.612;-4.705E-2;8.134E-2
68.645;-1.539E-2;7.867E-2
68.679;1.717E-2;7.661E-2
68.712;4.947E-2;7.403E-2
68.745;8.179E-2;7.303E-2
68.779;0.114;7.445E-2
68.812;0.146;7.685E-2
68.845;0.176;7.872E-2
68.879;0.204;8.416E-2
68.912;0.229;8.888E-2
68.945;0.254;9.234E-2
68.979;0.276;9.345E-2
69.012;0.299;9.510E-2
69.045;0.318;9.819E-2
69.079;0.334;0.103
69.112;0.346;0.107
69.145;0.357;0.109
69.179;0.365;0.111
69.212;0.370;0.113
69.245;0.373;0.114
69.279;0.371;0.113
69.312;0.367;0.110
69.345;0.360;0.107
69.379;0.348;0.106
69.412;0.335;0.104
69.445;0.316;0.101
69.479;0.296;9.698E-2
69.512;0.275;9.263E-2
69.545;0.251;8.919E-2
69.579;0.227;8.671E-2
69.612;0.201;8.211E-2
69.645;0.174;7.818E-2
69.678;0.145;7.650E-2
69.712;0.114;7.527E-2
69.745;8.371E-2;7.531E-2
69.778;5.192E-2;7.542E-2
69.812;1.859E-2;7.506E-2
69.845;-1.487E-2;7.522E-2
69.878;-4.749E-2;7.738E-2
69.912;-7.793E-2;8.252E-2
69.945;-0.107;8.767E-2
69.978;-0.135;9.234E-2
70.012;-0.161;9.623E-2
70.045;-0.185;0.101
70.078;-0.207;0.107
70.112;-0.226;0.110
70.145;-0.244;0.113
70.178;-0.259;0.116
70.212;-0.272;0.121
70.245;-0.284;0.125
70.278;-0.290;0.128
70.312;-0.294;0.129
70.345;-0.298;0.128
70.378;-0.298;0.128
70.412;-0.297;0.127
70.445;-0.290;0.125
70.478;-0.280;0.123
70.511;-0.266;0.120
70.545;-0.252;0.117
70.578;-0.232;0.113
70.611;-0.214;0.108
70.645;-0.194;0.102
70.678;-0.170;9.574E-2
70.711;-0.145;9.060E-2
70.745;-0.118;8.733E-2
70.778;-8.902E-2;8.521E-2
70.811;-5.954E-2;8.191E-2
70.845;-2.863E-2;7.886E-2
70.878;4.082E-3;7.700E-2
70.911;3.590E-2;7.444E-2
70.945;6.779E-2;7.246E-2
70.978;9.932E-2;7.261E-2
71.011;0.131;7.435E-2
71.045;0.161;7.711E-2
71.078;0.189;8.089E-2
71.111;0.216;8.627E-2
71.145;0.239;8.981E-2
71.178;0.264;9.193E-2
71.211;0.286;9.285E-2
71.245;0.306;9.564E-2
71.278;0.324;9.953E-2
71.311;0.337;0.104
71.344;0.347;0.107
71.378;0.357;0.110
71.411;0.364;0.112
71.444;0.367;0.113
71.478;0.368;0.112
71.511;0.365;0.110
71.544;0.359;0.107
71.578;0.349;0.106
71.611;0.337;0.105
71.644;0.321;0.102
71.678;0.302;9.778E-2
71.711;0.282;9.397E-2
71.744;0.258;9.039E-2
71.778;0.236;8.757E-2
71.811;0.210;8.332E-2
71.844;0.184;7.832E-2
71.878;0.156;7.625E-2
71.911;0.126;7.579E-2
71.944;9.572E-2;7.553E-2
71.978;6.512E-2;7.512E-2
72.011;3.339E-2;7.486E-2
72.044;-6.790E-4;7.473E-2
72.078;-3.304E-2;7.639E-2
72.111;-6.428E-2;7.981E-2
72.144;-9.349E-2;8.563E-2
72.178;-0.122;8.998E-2
72.211;-0.149;9.425E-2
72.244;-0.173;9.841E-2
72.278;-0.196;0.104
72.311;-0.215;0.108
72.344;-0.233;0.110
72.377;-0.250;0.113
72.411;-0.264;0.118
72.444;-0.276;0.123
72.477;-0.285;0.126
72.511;-0.292;0.128
72.544;-0.295;0.128
72.577;-0.296;0.128
72.611;-0.296;0.127
72.644;-0.291;0.125
72.677;-0.282;0.123
72.711;-0.270;0.120
72.744;-0.254;0.117
72.777;-0.238;0.115
72.811;-0.220;0.111
72.844;-0.201;0.105
72.877;-0.179;9.736E-2
72.911;-0.155;9.241E-2
72.944;-0.128;8.832E-2
72.977;-0.101;8.619E-2
73.011;-7.053E-2;8.313E-2
73.044;-4.037E-2;7.986E-2
73.077;-9.766E-3;7.757E-2
73.111;2.210E-2;7.582E-2
73.144;5.441E-2;7.298E-2
73.177;8.578E-2;7.172E-2
73.211;0.116;7.272E-2
73.244;0.147;7.564E-2
73.277;0.176;7.872E-2
73.310;0.202;8.403E-2
73.344;0.227;8.776E-2
73.377;0.251;9.009E-2
73.410;0.275;9.135E-2
73.444;0.295;9.316E-2
73.477;0.314;9.709E-2
73.510;0.329;0.101
73.544;0.340;0.105
73.577;0.350;0.108
73.610;0.357;0.110
73.644;0.363;0.112
73.677;0.364;0.112
73.710;0.364;0.110
73.744;0.360;0.107
73.777;0.351;0.106
73.810;0.341;0.105
73.844;0.326;0.103
73.877;0.309;9.889E-2
73.910;0.289;9.516E-2
73.944;0.268;9.214E-2
73.977;0.246;8.914E-2
74.010;0.221;8.557E-2
74.044;0.196;8.006E-2
74.077;0.169;7.701E-2
74.110;0.141;7.613E-2
74.144;0.111;7.686E-2
74.177;8.023E-2;7.673E-2
74.210;4.928E-2;7.565E-2
74.244;1.702E-2;7.451E-2
74.277;-1.518E-2;7.524E-2
74.310;-4.749E-2;7.776E-2
74.343;-7.664E-2;8.271E-2
74.377;-0.106;8.740E-2
74.410;-0.134;9.134E-2
74.443;-0.159;9.665E-2
74.477;-0.182;0.102
74.510;-0.203;0.107
74.543;-0.222;0.109
74.577;-0.239;0.111
74.610;-0.254;0.115
74.643;-0.267;0.120
74.677;-0.277;0.125
74.710;-0.285;0.127
74.743;-0.290;0.127
74.777;-0.292;0.128
74.810;-0.292;0.128
74.843;-0.289;0.127
74.877;-0.282;0.123
74.910;-0.272;0.120
74.943;-0.259;0.118
74.977;-0.242;0.116
75.010;-0.224;0.113
75.043;-0.206;0.108
75.077;-0.187;9.965E-2
75.110;-0.164;9.313E-2
75.143;-0.138;8.933E-2
75.177;-0.111;8.711E-2
75.210;-8.232E-2;8.466E-2
75.243;-5.236E-2;8.064E-2
75.277;-2.215E-2;7.760E-2
75.310;8.535E-3;7.700E-2
75.343;4.048E-2;7.523E-2
75.376;7.209E-2;7.257E-2
75.410;0.103;7.176E-2
75.443;0.133;7.352E-2
75.476;0.161;7.748E-2
75.510;0.189;8.228E-2
75.543;0.215;8.703E-2
75.576;0.239;8.920E-2
75.610;0.261;9.005E-2
75.643;0.283;9.193E-2
75.676;0.302;9.487E-2
75.710;0.320;9.882E-2
75.743;0.332;0.103
75.776;0.342;0.105
75.810;0.350;0.108
75.843;0.355;0.111
75.876;0.359;0.112
75.910;0.360;0.110
75.943;0.358;0.107
75.976;0.352;0.105
76.010;0.343;0.105
76.043;0.330;0.104
76.076;0.313;0.100
76.110;0.294;9.590E-2
76.143;0.275;9.266E-2
76.176;0.253;9.041E-2
76.210;0.230;8.734E-2
76.243;0.206;8.247E-2
76.276;0.180;7.707E-2
76.309;0.153;7.545E-2
76.343;0.125;7.643E-2
76.376;9.490E-2;7.669E-2
76.409;6.488E-2;7.617E-2
76.443;3.373E-2;7.481E-2
76.476;1.518E-3;7.440E-2
76.509;-3.026E-2;7.696E-2
76.543;-6.050E-2;8.052E-2
76.576;-9.020E-2;8.501E-2
76.609;-0.117;8.823E-2
76.643;-0.143;9.285E-2
76.676;-0.167;9.787E-2
76.709;-0.189;0.104
76.743;-0.208;0.107
76.776;-0.226;0.108
76.809;-0.243;0.111
76.843;-0.256;0.116
76.876;-0.269;0.122
76.909;-0.277;0.125
76.943;-0.283;0.125
76.976;-0.287;0.126
77.009;-0.287;0.126
77.042;-0.285;0.125
77.076;-0.281;0.123
77.109;-0.273;0.119
77.142;-0.260;0.116
77.176;-0.245;0.115
77.209;-0.229;0.115
77.242;-0.210;0.110
77.276;-0.192;0.103
77.309;-0.171;9.521E-2
77.342;-0.147;8.994E-2
77.376;-0.121;8.737E-2
77.409;-9.258E-2;8.557E-2
77.442;-6.500E-2;8.180E-2
77.476;-3.522E-2;7.787E-2
77.509;-5.769E-3;7.670E-2
77.542;2.541E-2;7.660E-2
77.576;5.691E-2;7.516E-2
77.609;8.756E-2;7.224E-2
77.642;0.117;7.144E-2
77.676;0.146;7.474E-2
77.709;0.174;7.982E-2
77.742;0.199;8.534E-2
77.776;0.224;8.768E-2
77.809;0.249;8.887E-2
77.842;0.270;8.964E-2
77.876;0.289;9.246E-2
77.909;0.306;9.682E-2
77.942;0.322;9.972E-2
77.975;0.334;0.102
78.009;0.342;0.105
78.042;0.348;0.109
78.075;0.353;0.111
78.109;0.353;0.111
78.142;0.354;0.107
78.175;0.351;0.104
78.209;0.343;0.103
78.242;0.332;0.103
78.275;0.318;0.101
78.309;0.302;9.667E-2
78.342;0.283;9.270E-2
78.375;0.261;9.079E-2
78.409;0.239;8.920E-2
78.442;0.216;8.585E-2
78.475;0.191;7.904E-2
78.509;0.165;7.504E-2
78.542;0.137;7.497E-2
78.575;0.109;7.666E-2
78.609;7.914E-2;7.694E-2
78.642;4.868E-2;7.524E-2
78.675;1.713E-2;7.371E-2
78.709;-1.352E-2;7.492E-2
78.742;-4.353E-2;7.807E-2
78.775;-7.319E-2;8.248E-2
78.809;-0.102;8.613E-2
78.842;-0.129;8.924E-2
78.875;-0.153;9.527E-2
78.909;-0.174;0.101
78.942;-0.194;0.106
78.975;-0.213;0.108
79.008;-0.231;0.108
79.042;-0.247;0.112
79.075;-0.259;0.118
79.108;-0.269;0.123
79.142;-0.276;0.125
79.175;-0.282;0.125
79.208;-0.284;0.125
79.242;-0.282;0.125
79.275;-0.279;0.125
79.308;-0.272;0.121
79.342;-0.262;0.116
79.375;-0.250;0.114
79.408;-0.234;0.115
79.442;-0.215;0.113
79.475;-0.198;0.108
79.508;-0.178;9.830E-2
79.542;-0.158;9.142E-2
79.575;-0.132;8.851E-2
79.608;-0.105;8.731E-2
79.642;-7.729E-2;8.451E-2
79.675;-4.940E-2;7.941E-2
79.708;-2.044E-2;7.686E-2
79.742;9.263E-3;7.717E-2
79.775;4.111E-2;7.730E-2
79.808;7.205E-2;7.522E-2
79.842;0.102;7.208E-2
79.875;0.131;7.212E-2
79.908;0.158;7.718E-2
79.942;0.184;8.344E-2
79.975;0.209;8.714E-2
80.008;0.233;8.822E-2
80.041;0.255;8.791E-2
80.075;0.276;8.969E-2
80.108;0.294;9.430E-2
80.141;0.309;9.769E-2
80.175;0.323;9.977E-2
80.208;0.334;0.101
80.241;0.341;0.105
80.275;0.345;0.109
80.308;0.346;0.111
80.341;0.347;0.108
80.375;0.346;0.104
80.408;0.341;0.102
80.441;0.331;0.102
80.475;0.319;0.102
80.508;0.303;9.799E-2
80.541;0.286;9.310E-2
80.575;0.267;9.024E-2
80.608;0.246;9.008E-2
80.641;0.223;8.784E-2
80.675;0.199;8.264E-2
80.708;0.174;7.666E-2
80.741;0.148;7.368E-2
80.775;0.119;7.541E-2
80.808;9.040E-2;7.710E-2
80.841;6.094E-2;7.679E-2
80.875;2.965E-2;7.460E-2
80.908;-5.721E-4;7.402E-2
80.941;-3.028E-2;7.700E-2
80.975;-5.936E-2;8.117E-2
81.008;-8.671E-2;8.527E-2
81.041;-0.114;8.759E-2
81.074;-0.138;9.062E-2
81.108;-0.162;9.749E-2
81.141;-0.183;0.104
81.174;-0.202;0.108
81.208;-0.220;0.108
81.241;-0.235;0.108
81.274;-0.249;0.114
81.308;-0.259;0.120
81.341;-0.267;0.123
81.374;-0.272;0.123
81.408;-0.277;0.122
81.441;-0.276;0.123
81.474;-0.273;0.123
81.508;-0.269;0.122
81.541;-0.261;0.117
81.574;-0.250;0.113
81.608;-0.235;0.112
81.641;-0.218;0.112
81.674;-0.201;0.109
81.708;-0.182;0.103
81.741;-0.163;9.422E-2
81.774;-0.138;8.835E-2
81.808;-0.112;8.760E-2
81.841;-8.627E-2;8.661E-2
81.874;-5.803E-2;8.235E-2
81.908;-2.984E-2;7.748E-2
81.941;-1.050E-3;7.541E-2
81.974;2.953E-2;7.699E-2
82.007;5.950E-2;7.690E-2
82.041;8.961E-2;7.444E-2
82.074;0.118;7.188E-2
82.107;0.146;7.437E-2
82.141;0.171;8.034E-2
82.174;0.197;8.654E-2
82.207;0.221;8.863E-2
82.241;0.243;8.814E-2
82.274;0.264;8.796E-2
82.307;0.283;9.206E-2
82.341;0.299;9.715E-2
82.374;0.313;9.937E-2
82.407;0.325;0.100
82.441;0.334;0.102
82.474;0.339;0.107
82.507;0.341;0.110
82.541;0.342;0.110
82.574;0.341;0.105
82.607;0.337;0.100
82.641;0.330;0.100
82.674;0.319;0.102
82.707;0.304;9.958E-2
82.741;0.288;9.498E-2
82.774;0.271;8.996E-2
82.807;0.252;8.953E-2
82.841;0.230;8.902E-2
82.874;0.207;8.611E-2
82.907;0.182;7.917E-2
82.941;0.156;7.459E-2
82.974;0.128;7.470E-2
83.007;9.959E-2;7.740E-2
83.040;7.085E-2;7.775E-2
83.074;4.044E-2;7.631E-2
83.107;1.103E-2;7.405E-2
83.140;-1.788E-2;7.534E-2
83.174;-4.664E-2;7.950E-2
83.207;-7.388E-2;8.414E-2
83.240;-0.101;8.659E-2
83.274;-0.125;8.850E-2
83.307;-0.150;9.419E-2
83.340;-0.171;0.101
83.374;-0.192;0.106
83.407;-0.210;0.108
83.440;-0.227;0.107
83.474;-0.241;0.110
83.507;-0.252;0.117
83.540;-0.260;0.122
83.574;-0.265;0.123
83.607;-0.269;0.121
83.640;-0.271;0.120
83.674;-0.269;0.122
83.707;-0.265;0.122
83.740;-0.258;0.118
83.774;-0.249;0.114
83.807;-0.236;0.111
83.840;-0.220;0.110
83.874;-0.203;0.109
83.907;-0.185;0.105
83.940;-0.166;9.663E-2
83.974;-0.144;8.929E-2
84.007;-0.119;8.744E-2
84.040;-9.166E-2;8.703E-2
84.073;-6.476E-2;8.416E-2
84.107;-3.743E-2;7.900E-2
84.140;-9.806E-3;7.624E-2
84.173;1.907E-2;7.650E-2
84.207;4.833E-2;7.759E-2
84.240;7.762E-2;7.618E-2
84.273;0.106;7.363E-2
84.307;0.134;7.333E-2
84.340;0.160;7.787E-2
84.373;0.185;8.464E-2
84.407;0.209;8.782E-2
84.440;0.233;8.811E-2
84.473;0.254;8.744E-2
84.507;0.273;8.964E-2
84.540;0.289;9.469E-2
84.573;0.303;9.798E-2
84.607;0.316;9.904E-2
84.640;0.325;9.991E-2
84.673;0.332;0.103
84.707;0.335;0.107
84.740;0.335;0.108
84.773;0.335;0.105
84.807;0.334;0.100
84.840;0.327;9.805E-2
84.873;0.317;9.963E-2
84.907;0.304;9.968E-2
84.940;0.289;9.649E-2
84.973;0.273;9.146E-2
85.006;0.255;8.873E-2
85.040;0.234;8.839E-2
85.073;0.211;8.683E-2
85.106;0.188;8.053E-2
85.140;0.162;7.537E-2
85.173;0.136;7.395E-2
85.206;0.108;7.662E-2
85.240;7.923E-2;7.781E-2
85.273;5.045E-2;7.741E-2
85.306;2.028E-2;7.455E-2
85.340;-8.521E-3;7.384E-2
85.373;-3.519E-2;7.735E-2
85.406;-6.262E-2;8.202E-2
85.440;-8.875E-2;8.557E-2
85.473;-0.115;8.746E-2
85.506;-0.140;9.125E-2
85.540;-0.161;9.784E-2
85.573;-0.181;0.104
85.606;-0.201;0.107
85.640;-0.219;0.107
85.673;-0.233;0.108
85.706;-0.244;0.114
85.740;-0.252;0.119
85.773;-0.259;0.121
85.806;-0.264;0.120
85.840;-0.266;0.119
85.873;-0.267;0.119
85.906;-0.263;0.120
85.940;-0.258;0.118
85.973;-0.249;0.114
86.006;-0.238;0.110
86.039;-0.224;0.110
86.073;-0.205;0.109
86.106;-0.188;0.105
86.139;-0.169;9.742E-2
86.173;-0.149;8.966E-2
86.206;-0.125;8.665E-2
86.239;-9.917E-2;8.625E-2
86.273;-7.192E-2;8.482E-2
86.306;-4.472E-2;8.021E-2
86.339;-1.776E-2;7.652E-2
86.373;9.415E-3;7.504E-2
86.406;3.827E-2;7.617E-2
86.439;6.751E-2;7.570E-2
86.473;9.583E-2;7.296E-2
86.506;0.123;7.165E-2
86.539;0.151;7.546E-2
86.573;0.176;8.135E-2
86.606;0.200;8.682E-2
86.639;0.223;8.757E-2
86.673;0.245;8.727E-2
86.706;0.264;8.767E-2
86.739;0.282;9.157E-2
86.773;0.296;9.675E-2
86.806;0.308;9.851E-2
86.839;0.318;9.856E-2
86.873;0.326;0.101
86.906;0.330;0.105
86.939;0.332;0.107
86.972;0.332;0.106
87.006;0.331;0.100
87.039;0.326;9.741E-2
87.072;0.317;9.813E-2
87.106;0.305;9.926E-2
87.139;0.291;9.698E-2
87.172;0.276;9.238E-2
87.206;0.259;8.856E-2
87.239;0.239;8.745E-2
87.272;0.218;8.647E-2
87.306;0.194;8.201E-2
87.339;0.170;7.683E-2
87.372;0.144;7.382E-2
87.406;0.117;7.581E-2
87.439;8.887E-2;7.751E-2
87.472;5.943E-2;7.749E-2
87.506;3.042E-2;7.528E-2
87.539;2.832E-3;7.286E-2
87.572;-2.511E-2;7.493E-2
87.606;-5.252E-2;7.925E-2
87.639;-7.919E-2;8.400E-2
87.672;-0.105;8.697E-2
87.706;-0.129;8.948E-2
87.739;-0.150;9.542E-2
87.772;-0.171;0.101
87.806;-0.191;0.105
87.839;-0.209;0.105
87.872;-0.224;0.105
87.906;-0.237;0.110
87.939;-0.245;0.116
87.972;-0.253;0.120
88.005;-0.258;0.120
88.039;-0.260;0.118
88.072;-0.261;0.118
88.105;-0.259;0.119
88.139;-0.254;0.117
88.172;-0.247;0.114
88.205;-0.237;0.110
88.239;-0.223;0.108
88.272;-0.207;0.108
88.305;-0.190;0.106
88.339;-0.172;9.913E-2
88.372;-0.152;9.199E-2
88.405;-0.129;8.713E-2
88.439;-0.105;8.596E-2
88.472;-7.872E-2;8.494E-2
88.505;-5.226E-2;8.119E-2
88.539;-2.518E-2;7.731E-2
88.572;1.194E-3;7.483E-2
88.605;2.918E-2;7.568E-2
88.639;5.804E-2;7.546E-2
88.672;8.628E-2;7.370E-2
88.705;0.114;7.151E-2
88.739;0.141;7.362E-2
88.772;0.166;7.920E-2
88.805;0.190;8.495E-2
88.839;0.213;8.741E-2
88.872;0.235;8.734E-2
88.905;0.255;8.729E-2
88.939;0.272;8.956E-2
88.972;0.286;9.432E-2
89.005;0.300;9.745E-2
89.038;0.311;9.799E-2
89.072;0.320;9.954E-2
89.105;0.324;0.103
89.138;0.327;0.106
89.172;0.328;0.105
89.205;0.328;0.101
89.238;0.324;9.760E-2
89.272;0.316;9.754E-2
89.305;0.306;9.904E-2
89.338;0.292;9.768E-2
89.372;0.278;9.420E-2
89.405;0.262;8.973E-2
89.438;0.243;8.782E-2
89.472;0.223;8.706E-2
89.505;0.200;8.277E-2
89.538;0.177;7.741E-2
89.572;0.152;7.431E-2
89.605;0.126;7.468E-2
89.638;9.870E-2;7.724E-2
89.672;6.999E-2;7.746E-2
89.705;4.176E-2;7.683E-2
89.738;1.332E-2;7.376E-2
89.772;-1.394E-2;7.416E-2
89.805;-4.020E-2;7.776E-2
89.838;-6.713E-2;8.246E-2
89.872;-9.152E-2;8.575E-2
89.905;-0.117;8.789E-2
89.938;-0.139;9.255E-2
89.972;-0.160;9.810E-2
90.005;-0.180;0.103
90.038;-0.199;0.104
90.071;-0.216;0.104
90.105;-0.230;0.107
90.138;-0.239;0.113
90.171;-0.247;0.118
90.205;-0.253;0.119
90.238;-0.256;0.118
90.271;-0.258;0.118
90.305;-0.256;0.118
90.338;-0.253;0.117
90.371;-0.246;0.115
90.405;-0.237;0.110
90.438;-0.224;0.108
90.471;-0.209;0.108
90.505;-0.193;0.107
90.538;-0.175;0.102
90.571;-0.157;9.491E-2
90.605;-0.135;8.810E-2
90.638;-0.112;8.643E-2
90.671;-8.629E-2;8.587E-2
90.705;-5.969E-2;8.240E-2
90.738;-3.322E-2;7.802E-2
90.771;-7.238E-3;7.532E-2
90.805;2.004E-2;7.525E-2
90.838;4.839E-2;7.639E-2
90.871;7.623E-2;7.507E-2
90.905;0.103;7.224E-2
90.938;0.130;7.219E-2
90.971;0.155;7.690E-2
91.004;0.180;8.269E-2
91.038;0.203;8.654E-2
91.071;0.225;8.716E-2
91.104;0.245;8.708E-2
91.138;0.263;8.825E-2
91.171;0.278;9.243E-2
91.204;0.292;9.582E-2
91.238;0.304;9.699E-2
91.271;0.313;9.760E-2
91.304;0.319;0.100
91.338;0.323;0.104
91.371;0.324;0.105
91.404;0.325;0.102
91.438;0.322;9.769E-2
91.471;0.315;9.715E-2
91.504;0.305;9.780E-2
91.538;0.293;9.758E-2
91.571;0.279;9.455E-2
91.604;0.265;9.024E-2
91.638;0.247;8.768E-2
91.671;0.228;8.709E-2
91.704;0.207;8.453E-2
91.738;0.184;7.889E-2
91.771;0.159;7.511E-2
91.804;0.134;7.453E-2
91.838;0.107;7.699E-2
91.871;8.001E-2;7.745E-2
91.904;5.257E-2;7.711E-2
91.938;2.384E-2;7.449E-2
91.971;-3.310E-3;7.373E-2
92.004;-3.014E-2;7.689E-2
92.037;-5.578E-2;8.056E-2
92.071;-8.087E-2;8.445E-2
92.104;-0.106;8.726E-2
92.137;-0.129;9.040E-2
92.171;-0.150;9.605E-2
92.204;-0.170;0.101
92.237;-0.189;0.103
92.271;-0.207;0.103
92.304;-0.222;0.105
92.337;-0.232;0.110
92.371;-0.240;0.115
92.404;-0.246;0.118
92.437;-0.251;0.117
92.471;-0.252;0.116
92.504;-0.253;0.117
92.537;-0.249;0.117
92.571;-0.244;0.115
92.604;-0.236;0.110
92.637;-0.225;0.108
92.671;-0.212;0.107
92.704;-0.196;0.107
92.737;-0.178;0.103
92.771;-0.160;9.693E-2
92.804;-0.140;8.967E-2
92.837;-0.118;8.722E-2
92.871;-9.261E-2;8.610E-2
92.904;-6.683E-2;8.412E-2
92.937;-4.045E-2;7.970E-2
92.971;-1.486E-2;7.635E-2
93.004;1.172E-2;7.595E-2
93.037;3.927E-2;7.771E-2
93.070;6.702E-2;7.723E-2
93.104;9.433E-2;7.432E-2
93.137;0.121;7.238E-2
93.170;0.146;7.569E-2
93.204;0.170;8.074E-2
93.237;0.193;8.503E-2
93.270;0.216;8.670E-2
93.304;0.237;8.655E-2
93.337;0.255;8.756E-2
93.370;0.271;9.121E-2
93.404;0.285;9.544E-2
93.437;0.297;9.697E-2
93.470;0.307;9.712E-2
93.504;0.314;9.927E-2
93.537;0.317;0.103
93.570;0.319;0.105
93.604;0.320;0.103
93.637;0.318;9.817E-2
93.670;0.314;9.692E-2
93.704;0.305;9.751E-2
93.737;0.294;9.754E-2
93.770;0.281;9.521E-2
93.804;0.266;9.039E-2
93.837;0.250;8.788E-2
93.870;0.232;8.729E-2
93.904;0.211;8.523E-2
93.937;0.189;8.064E-2
93.970;0.166;7.629E-2
94.003;0.141;7.399E-2
94.037;0.115;7.615E-2
94.070;8.820E-2;7.733E-2
94.103;6.093E-2;7.713E-2
94.137;3.271E-2;7.479E-2
94.170;5.751E-3;7.348E-2
94.203;-2.041E-2;7.570E-2
94.237;-4.651E-2;7.908E-2
94.270;-7.106E-2;8.303E-2
94.303;-9.584E-2;8.554E-2
94.337;-0.119;8.768E-2
94.370;-0.140;9.304E-2
94.403;-0.160;9.823E-2
94.437;-0.180;0.102
94.470;-0.197;0.103
94.503;-0.212;0.103
94.537;-0.224;0.107
94.570;-0.233;0.112
94.603;-0.239;0.116
94.637;-0.244;0.116
94.670;-0.247;0.115
94.703;-0.247;0.115
94.737;-0.244;0.116
94.770;-0.240;0.115
94.803;-0.233;0.110
94.837;-0.224;0.107
94.870;-0.211;0.106
94.903;-0.196;0.106
94.937;-0.179;0.103
94.970;-0.161;9.740E-2
95.003;-0.141;9.019E-2
95.036;-0.120;8.676E-2
95.070;-9.555E-2;8.583E-2
95.103;-7.025E-2;8.383E-2
95.136;-4.474E-2;7.943E-2
95.170;-1.865E-2;7.543E-2
95.203;6.930E-3;7.418E-2
95.236;3.353E-2;7.610E-2
95.270;6.033E-2;7.684E-2
95.303;8.775E-2;7.484E-2
95.336;0.114;7.225E-2
95.370;0.140;7.377E-2
95.403;0.163;7.874E-2
95.436;0.187;8.417E-2
95.470;0.208;8.575E-2
95.503;0.229;8.551E-2
95.536;0.248;8.687E-2
95.570;0.264;8.988E-2
95.603;0.278;9.436E-2
95.636;0.290;9.612E-2
95.670;0.301;9.603E-2
95.703;0.308;9.698E-2
95.736;0.313;0.100
95.770;0.315;0.103
95.803;0.317;0.102
95.836;0.315;9.815E-2
95.870;0.312;9.594E-2
95.903;0.305;9.668E-2
95.936;0.294;9.730E-2
95.969;0.282;9.550E-2
96.003;0.268;9.068E-2
96.036;0.253;8.738E-2
96.069;0.236;8.689E-2
96.103;0.216;8.622E-2
96.136;0.194;8.231E-2
96.169;0.171;7.731E-2
96.203;0.148;7.430E-2
96.236;0.123;7.480E-2
96.269;9.625E-2;7.687E-2
96.303;6.945E-2;7.710E-2
96.336;4.214E-2;7.525E-2
96.369;1.553E-2;7.313E-2
96.403;-1.119E-2;7.437E-2
96.436;-3.566E-2;7.773E-2
96.469;-6.181E-2;8.162E-2
96.503;-8.648E-2;8.446E-2
96.536;-0.110;8.721E-2
96.569;-0.131;9.075E-2
96.603;-0.152;9.712E-2
96.636;-0.171;0.101
96.669;-0.190;0.102
96.703;-0.205;0.102
96.736;-0.217;0.105
96.769;-0.226;0.110
96.803;-0.234;0.115
96.836;-0.240;0.115
96.869;-0.243;0.115
96.903;-0.244;0.115
96.936;-0.242;0.116
96.969;-0.238;0.115
97.002;-0.232;0.112
97.036;-0.224;0.107
97.069;-0.213;0.105
97.102;-0.198;0.105
97.136;-0.182;0.104
