;massa_A;
60.148;9.452E-2;7.447E-2
60.181;9.697E-2;7.472E-2
60.215;9.980E-2;7.470E-2
60.248;0.103;7.445E-2
60.281;0.105;7.421E-2
60.315;0.107;7.428E-2
60.348;0.107;7.440E-2
60.381;0.106;7.487E-2
60.414;0.104;7.474E-2
60.448;0.102;7.439E-2
60.481;0.101;7.440E-2
60.514;9.784E-2;7.457E-2
60.548;9.432E-2;7.478E-2
60.581;9.041E-2;7.459E-2
60.614;8.474E-2;7.448E-2
60.648;8.014E-2;7.447E-2
60.681;7.495E-2;7.449E-2
60.714;7.074E-2;7.456E-2
60.748;6.460E-2;7.454E-2
60.781;5.843E-2;7.416E-2
60.814;5.181E-2;7.391E-2
60.848;4.344E-2;7.412E-2
60.881;3.772E-2;7.447E-2
60.914;3.154E-2;7.458E-2
60.948;2.546E-2;7.455E-2
60.981;1.957E-2;7.431E-2
61.014;1.274E-2;7.443E-2
61.048;7.104E-3;7.470E-2
61.081;1.650E-3;7.481E-2
61.114;-2.371E-3;7.477E-2
61.148;-6.969E-3;7.470E-2
61.181;-1.020E-2;7.467E-2
61.214;-1.486E-2;7.476E-2
61.248;-1.951E-2;7.536E-2
61.281;-2.239E-2;7.556E-2
61.314;-2.532E-2;7.483E-2
61.348;-2.641E-2;7.467E-2
61.381;-2.802E-2;7.473E-2
61.414;-2.894E-2;7.548E-2
61.447;-2.973E-2;7.524E-2
61.481;-2.953E-2;7.503E-2
61.514;-2.959E-2;7.440E-2
61.547;-2.804E-2;7.448E-2
61.581;-2.481E-2;7.461E-2
61.614;-2.280E-2;7.463E-2
61.647;-2.077E-2;7.451E-2
61.681;-1.808E-2;7.402E-2
61.714;-1.404E-2;7.413E-2
61.747;-9.882E-3;7.420E-2
61.781;-5.114E-3;7.433E-2
61.814;7.030E-4;7.418E-2
61.847;4.931E-3;7.403E-2
61.881;9.790E-3;7.411E-2
61.914;1.433E-2;7.416E-2
61.947;2.045E-2;7.425E-2
61.981;2.663E-2;7.433E-2
62.014;3.263E-2;7.437E-2
62.047;3.960E-2;7.414E-2
62.081;4.513E-2;7.420E-2
62.114;5.142E-2;7.437E-2
62.147;5.670E-2;7.453E-2
62.181;6.242E-2;7.449E-2
62.214;6.777E-2;7.454E-2
62.247;7.262E-2;7.460E-2
62.281;7.640E-2;7.479E-2
62.314;8.059E-2;7.493E-2
62.347;8.389E-2;7.482E-2
62.380;8.623E-2;7.472E-2
