;massa_A;
32.791;-0.237;8.188E-2
32.808;-0.255;8.568E-2
32.824;-0.271;8.968E-2
32.841;-0.288;9.383E-2
32.858;-0.303;9.810E-2
32.874;-0.318;0.102
32.891;-0.331;0.107
32.908;-0.344;0.111
32.924;-0.357;0.115
32.941;-0.368;0.119
32.958;-0.378;0.123
32.974;-0.388;0.127
32.991;-0.396;0.130
33.007;-0.403;0.133
33.024;-0.410;0.136
33.041;-0.416;0.138
33.057;-0.420;0.140
33.074;-0.424;0.142
33.091;-0.426;0.143
33.107;-0.428;0.144
33.124;-0.428;0.145
33.141;-0.428;0.145
33.157;-0.427;0.144
33.174;-0.425;0.144
33.191;-0.421;0.142
33.207;-0.417;0.140
33.224;-0.412;0.138
33.241;-0.405;0.136
33.257;-0.398;0.133
33.274;-0.389;0.130
33.291;-0.380;0.127
33.307;-0.370;0.123
33.324;-0.359;0.119
33.341;-0.347;0.115
33.357;-0.335;0.111
33.374;-0.320;0.107
33.391;-0.306;0.103
33.407;-0.291;9.836E-2
33.424;-0.275;9.426E-2
33.441;-0.259;9.035E-2
33.457;-0.241;8.644E-2
33.474;-0.223;8.273E-2
33.491;-0.205;7.928E-2
33.507;-0.186;7.606E-2
33.524;-0.166;7.322E-2
33.541;-0.147;7.080E-2
33.557;-0.126;6.867E-2
33.574;-0.106;6.689E-2
33.591;-8.530E-2;6.557E-2
33.607;-6.447E-2;6.460E-2
33.624;-4.367E-2;6.400E-2
33.641;-2.266E-2;6.386E-2
33.657;-1.794E-3;6.420E-2
33.674;1.901E-2;6.496E-2
33.691;3.989E-2;6.603E-2
33.707;6.045E-2;6.779E-2
33.724;8.066E-2;6.974E-2
33.741;0.101;7.203E-2
33.757;0.120;7.482E-2
33.774;0.139;7.793E-2
33.791;0.158;8.129E-2
33.807;0.176;8.487E-2
33.824;0.194;8.869E-2
33.841;0.211;9.266E-2
33.857;0.227;9.692E-2
33.874;0.243;0.101
33.891;0.258;0.105
33.907;0.272;0.110
33.924;0.286;0.114
33.941;0.298;0.118
33.957;0.310;0.122
33.974;0.321;0.126
33.991;0.332;0.130
34.007;0.341;0.133
34.024;0.349;0.136
34.041;0.357;0.140
34.057;0.363;0.142
34.074;0.369;0.145
34.090;0.374;0.147
34.107;0.377;0.148
34.124;0.380;0.149
34.140;0.382;0.150
34.157;0.383;0.150
34.174;0.382;0.150
34.190;0.381;0.150
34.207;0.379;0.148
34.224;0.376;0.147
34.240;0.371;0.145
34.257;0.366;0.143
34.274;0.360;0.140
34.290;0.353;0.137
34.307;0.345;0.134
34.324;0.336;0.131
34.340;0.326;0.127
34.357;0.315;0.123
34.374;0.303;0.118
34.390;0.291;0.114
34.407;0.277;0.110
34.424;0.262;0.105
34.440;0.247;0.101
34.457;0.231;9.667E-2
34.474;0.214;9.257E-2
34.490;0.197;8.846E-2
34.507;0.179;8.466E-2
34.524;0.160;8.085E-2
34.540;0.141;7.741E-2
34.557;0.121;7.439E-2
34.574;0.101;7.150E-2
34.590;8.079E-2;6.925E-2
34.607;6.002E-2;6.725E-2
34.624;3.912E-2;6.558E-2
34.640;1.809E-2;6.445E-2
34.657;-3.042E-3;6.378E-2
34.674;-2.411E-2;6.356E-2
34.690;-4.538E-2;6.379E-2
34.707;-6.637E-2;6.440E-2
34.724;-8.722E-2;6.546E-2
34.740;-0.108;6.679E-2
34.757;-0.128;6.870E-2
34.774;-0.148;7.091E-2
34.790;-0.168;7.347E-2
34.807;-0.187;7.629E-2
34.824;-0.206;7.934E-2
34.840;-0.224;8.260E-2
34.857;-0.241;8.616E-2
34.874;-0.258;9.000E-2
34.890;-0.274;9.394E-2
34.907;-0.289;9.784E-2
34.924;-0.304;0.102
34.940;-0.318;0.106
34.957;-0.331;0.110
34.974;-0.343;0.114
34.990;-0.355;0.118
35.007;-0.365;0.121
35.023;-0.375;0.124
35.040;-0.384;0.128
35.057;-0.392;0.131
35.074;-0.399;0.133
35.090;-0.405;0.136
35.107;-0.410;0.137
35.124;-0.415;0.139
35.140;-0.418;0.141
35.157;-0.420;0.141
35.174;-0.422;0.142
35.190;-0.422;0.142
35.207;-0.422;0.142
35.223;-0.420;0.141
35.240;-0.418;0.140
35.257;-0.415;0.138
35.274;-0.411;0.136
35.290;-0.405;0.134
35.307;-0.399;0.131
35.324;-0.392;0.129
35.340;-0.384;0.125
35.357;-0.375;0.122
35.373;-0.366;0.118
35.390;-0.355;0.115
35.407;-0.343;0.110
35.423;-0.331;0.106
35.440;-0.318;0.102
35.457;-0.303;9.823E-2
35.473;-0.289;9.402E-2
35.490;-0.273;9.013E-2
35.507;-0.256;8.623E-2
35.523;-0.239;8.240E-2
35.540;-0.221;7.882E-2
35.557;-0.203;7.550E-2
35.573;-0.183;7.251E-2
35.590;-0.164;6.969E-2
35.607;-0.144;6.723E-2
35.623;-0.124;6.516E-2
35.640;-0.103;6.339E-2
35.657;-8.212E-2;6.219E-2
35.674;-6.125E-2;6.134E-2
35.690;-3.997E-2;6.101E-2
35.707;-1.858E-2;6.116E-2
35.723;2.603E-3;6.161E-2
35.740;2.399E-2;6.266E-2
35.757;4.489E-2;6.420E-2
35.773;6.577E-2;6.598E-2
35.790;8.636E-2;6.830E-2
35.807;0.107;7.106E-2
35.823;0.126;7.404E-2
35.840;0.146;7.735E-2
35.857;0.164;8.112E-2
35.873;0.183;8.484E-2
35.890;0.200;8.887E-2
35.907;0.217;9.316E-2
35.923;0.233;9.734E-2
35.940;0.249;0.102
35.957;0.263;0.106
35.973;0.277;0.111
35.990;0.290;0.115
36.007;0.302;0.120
36.023;0.314;0.124
36.040;0.324;0.128
36.057;0.333;0.132
36.073;0.342;0.135
36.090;0.349;0.139
36.107;0.356;0.141
36.123;0.362;0.144
36.140;0.367;0.146
36.157;0.370;0.148
36.173;0.373;0.149
36.190;0.375;0.150
36.207;0.375;0.150
36.223;0.375;0.151
36.240;0.374;0.150
36.257;0.372;0.150
36.273;0.369;0.149
36.290;0.365;0.147
36.306;0.360;0.145
36.323;0.355;0.143
36.340;0.348;0.140
36.357;0.340;0.137
36.373;0.332;0.134
36.390;0.322;0.130
36.407;0.312;0.127
36.423;0.301;0.123
36.440;0.289;0.119
36.457;0.276;0.115
36.473;0.263;0.110
36.490;0.249;0.106
36.506;0.234;0.102
36.523;0.218;9.787E-2
36.540;0.202;9.376E-2
36.557;0.185;8.978E-2
36.573;0.168;8.591E-2
36.590;0.150;8.234E-2
36.606;0.132;7.908E-2
36.623;0.113;7.608E-2
36.640;9.372E-2;7.337E-2
36.656;7.417E-2;7.109E-2
36.673;5.441E-2;6.906E-2
36.690;3.423E-2;6.758E-2
36.706;1.371E-2;6.624E-2
36.723;-6.788E-3;6.548E-2
36.740;-2.724E-2;6.510E-2
36.757;-4.788E-2;6.518E-2
36.773;-6.857E-2;6.558E-2
36.790;-8.898E-2;6.632E-2
36.806;-0.109;6.751E-2
36.823;-0.129;6.918E-2
36.840;-0.149;7.122E-2
36.856;-0.169;7.348E-2
36.873;-0.188;7.607E-2
36.890;-0.207;7.895E-2
36.906;-0.225;8.213E-2
36.923;-0.242;8.561E-2
36.940;-0.260;8.908E-2
36.956;-0.276;9.280E-2
36.973;-0.292;9.660E-2
36.990;-0.307;0.100
37.006;-0.321;0.105
37.023;-0.334;0.108
37.040;-0.347;0.112
37.056;-0.359;0.116
37.073;-0.370;0.119
37.090;-0.380;0.123
37.106;-0.389;0.126
37.123;-0.397;0.129
37.140;-0.404;0.131
37.156;-0.410;0.134
37.173;-0.415;0.135
37.190;-0.419;0.137
37.206;-0.422;0.138
37.223;-0.425;0.139
37.240;-0.426;0.139
37.256;-0.426;0.139
37.273;-0.425;0.138
37.290;-0.423;0.137
37.306;-0.420;0.136
37.323;-0.416;0.134
37.340;-0.411;0.132
37.356;-0.405;0.130
37.373;-0.398;0.127
37.390;-0.390;0.124
37.406;-0.381;0.121
37.423;-0.372;0.118
37.440;-0.361;0.114
37.456;-0.349;0.110
37.473;-0.337;0.106
37.490;-0.324;0.102
37.506;-0.310;9.766E-2
37.523;-0.295;9.371E-2
37.540;-0.279;8.969E-2
37.556;-0.262;8.591E-2
37.573;-0.246;8.223E-2
37.590;-0.228;7.875E-2
37.606;-0.210;7.564E-2
37.623;-0.192;7.268E-2
37.640;-0.173;7.008E-2
37.656;-0.153;6.774E-2
37.673;-0.133;6.572E-2
37.690;-0.113;6.404E-2
37.706;-9.294E-2;6.282E-2
37.723;-7.255E-2;6.204E-2
37.739;-5.201E-2;6.171E-2
37.756;-3.141E-2;6.167E-2
37.773;-1.088E-2;6.197E-2
37.790;9.694E-3;6.295E-2
37.806;2.995E-2;6.427E-2
37.823;5.022E-2;6.610E-2
37.840;7.012E-2;6.813E-2
37.856;8.983E-2;7.058E-2
37.873;0.109;7.317E-2
37.889;0.128;7.650E-2
37.906;0.146;7.989E-2
37.923;0.165;8.363E-2
37.939;0.182;8.749E-2
37.956;0.199;9.148E-2
37.973;0.215;9.559E-2
37.989;0.230;9.994E-2
38.006;0.245;0.104
38.023;0.259;0.109
38.039;0.273;0.113
38.056;0.285;0.117
38.073;0.297;0.122
38.089;0.308;0.126
38.106;0.318;0.130
38.123;0.327;0.134
38.139;0.335;0.137
38.156;0.343;0.140
38.173;0.350;0.143
38.189;0.355;0.146
38.206;0.360;0.148
38.223;0.364;0.150
38.239;0.367;0.151
38.256;0.369;0.152
38.273;0.370;0.153
38.289;0.370;0.153
38.306;0.369;0.152
38.323;0.367;0.151
38.339;0.364;0.150
38.356;0.360;0.148
38.373;0.355;0.146
38.389;0.350;0.144
38.406;0.343;0.141
38.423;0.335;0.137
38.439;0.327;0.134
38.456;0.317;0.130
38.473;0.307;0.126
38.489;0.295;0.122
38.506;0.283;0.118
38.523;0.270;0.113
38.539;0.257;0.109
38.556;0.242;0.104
38.573;0.227;9.991E-2
38.589;0.211;9.550E-2
38.606;0.195;9.124E-2
38.623;0.178;8.711E-2
38.639;0.160;8.318E-2
38.656;0.142;7.959E-2
38.673;0.123;7.616E-2
38.689;0.104;7.300E-2
38.706;8.427E-2;7.028E-2
38.723;6.456E-2;6.796E-2
38.739;4.442E-2;6.595E-2
38.756;2.434E-2;6.441E-2
38.773;3.801E-3;6.313E-2
38.789;-1.681E-2;6.249E-2
38.806;-3.726E-2;6.208E-2
38.822;-5.775E-2;6.223E-2
38.839;-7.820E-2;6.267E-2
38.856;-9.847E-2;6.364E-2
38.873;-0.119;6.491E-2
38.889;-0.138;6.658E-2
38.906;-0.158;6.857E-2
38.923;-0.177;7.102E-2
38.939;-0.196;7.368E-2
38.956;-0.214;7.653E-2
38.973;-0.232;7.984E-2
38.989;-0.249;8.329E-2
39.006;-0.266;8.695E-2
39.022;-0.282;9.063E-2
39.039;-0.297;9.437E-2
39.056;-0.311;9.830E-2
39.072;-0.325;0.102
39.089;-0.338;0.106
39.106;-0.349;0.110
39.122;-0.361;0.114
39.139;-0.371;0.117
39.156;-0.380;0.120
39.172;-0.389;0.123
39.189;-0.397;0.126
39.206;-0.403;0.129
39.222;-0.409;0.131
39.239;-0.414;0.133
39.256;-0.418;0.135
39.272;-0.420;0.136
39.289;-0.422;0.137
39.306;-0.423;0.137
39.322;-0.423;0.137
39.339;-0.421;0.137
39.356;-0.419;0.136
39.372;-0.416;0.135
39.389;-0.412;0.133
39.406;-0.407;0.131
39.422;-0.400;0.129
39.439;-0.393;0.127
39.456;-0.385;0.124
39.472;-0.376;0.120
39.489;-0.366;0.117
39.506;-0.356;0.114
39.522;-0.344;0.110
39.539;-0.331;0.106
39.556;-0.318;0.102
39.572;-0.304;9.841E-2
39.589;-0.289;9.458E-2
39.606;-0.273;9.071E-2
39.622;-0.256;8.708E-2
39.639;-0.239;8.366E-2
39.656;-0.222;8.037E-2
39.672;-0.203;7.738E-2
39.689;-0.185;7.458E-2
39.706;-0.165;7.198E-2
39.722;-0.146;6.974E-2
39.739;-0.126;6.787E-2
39.756;-0.106;6.639E-2
39.772;-8.558E-2;6.530E-2
39.789;-6.507E-2;6.470E-2
39.806;-4.444E-2;6.443E-2
39.822;-2.387E-2;6.460E-2
39.839;-3.316E-3;6.508E-2
39.856;1.696E-2;6.627E-2
39.872;3.725E-2;6.767E-2
39.889;5.723E-2;6.952E-2
39.906;7.711E-2;7.147E-2
39.922;9.651E-2;7.405E-2
39.939;0.115;7.703E-2
39.956;0.134;8.000E-2
39.972;0.152;8.328E-2
39.989;0.169;8.674E-2
40.006;0.186;9.039E-2
40.022;0.203;9.425E-2
40.039;0.219;9.843E-2
40.055;0.233;0.102
40.072;0.248;0.107
40.089;0.261;0.111
40.106;0.274;0.115
40.122;0.286;0.119
40.139;0.298;0.122
40.156;0.308;0.126
40.172;0.318;0.130
40.189;0.327;0.133
40.205;0.335;0.136
40.222;0.342;0.139
40.239;0.348;0.141
40.255;0.353;0.143
40.272;0.358;0.145
40.289;0.361;0.147
40.305;0.364;0.148
40.322;0.366;0.148
40.339;0.367;0.148
40.356;0.366;0.148
40.372;0.365;0.148
40.389;0.363;0.146
40.405;0.360;0.145
40.422;0.356;0.143
40.439;0.352;0.141
40.455;0.346;0.138
40.472;0.339;0.135
40.489;0.332;0.132
40.506;0.323;0.129
40.522;0.314;0.125
40.539;0.303;0.121
40.555;0.292;0.117
40.572;0.280;0.113
40.589;0.267;0.108
40.605;0.253;0.104
40.622;0.239;9.975E-2
40.639;0.223;9.544E-2
40.655;0.207;9.119E-2
40.672;0.191;8.705E-2
40.689;0.173;8.327E-2
40.705;0.155;7.935E-2
40.722;0.137;7.592E-2
40.739;0.118;7.273E-2
40.755;9.847E-2;6.992E-2
40.772;7.886E-2;6.746E-2
40.789;5.839E-2;6.547E-2
40.805;3.804E-2;6.382E-2
40.822;1.739E-2;6.246E-2
40.839;-3.337E-3;6.149E-2
40.855;-2.408E-2;6.114E-2
40.872;-4.481E-2;6.132E-2
40.889;-6.554E-2;6.159E-2
40.905;-8.631E-2;6.243E-2
40.922;-0.107;6.369E-2
40.939;-0.127;6.542E-2
40.955;-0.147;6.748E-2
40.972;-0.166;6.998E-2
40.989;-0.185;7.278E-2
41.005;-0.204;7.572E-2
41.022;-0.222;7.903E-2
41.039;-0.239;8.252E-2
41.055;-0.256;8.620E-2
41.072;-0.272;8.997E-2
41.089;-0.287;9.384E-2
41.105;-0.302;9.766E-2
41.122;-0.315;0.102
41.139;-0.328;0.106
41.155;-0.340;0.110
41.172;-0.351;0.113
41.189;-0.362;0.117
41.205;-0.371;0.120
41.222;-0.380;0.123
41.239;-0.387;0.126
41.255;-0.394;0.129
41.272;-0.400;0.131
41.289;-0.404;0.133
41.305;-0.408;0.135
41.322;-0.411;0.136
41.338;-0.413;0.137
41.355;-0.414;0.138
41.372;-0.414;0.138
41.389;-0.413;0.138
41.405;-0.411;0.137
41.422;-0.409;0.136
41.439;-0.405;0.135
41.455;-0.400;0.133
41.472;-0.395;0.131
41.488;-0.388;0.128
41.505;-0.381;0.126
41.522;-0.373;0.123
41.538;-0.363;0.120
41.555;-0.353;0.116
41.572;-0.343;0.113
41.589;-0.331;0.109
41.605;-0.319;0.105
41.622;-0.306;0.102
41.638;-0.292;9.775E-2
41.655;-0.277;9.401E-2
41.672;-0.262;9.038E-2
41.688;-0.246;8.684E-2
41.705;-0.229;8.344E-2
41.722;-0.212;8.013E-2
41.738;-0.194;7.705E-2
41.755;-0.176;7.419E-2
41.772;-0.158;7.165E-2
41.788;-0.138;6.950E-2
41.805;-0.119;6.764E-2
41.822;-9.919E-2;6.616E-2
41.838;-7.920E-2;6.508E-2
41.855;-5.903E-2;6.431E-2
41.872;-3.871E-2;6.402E-2
41.888;-1.858E-2;6.402E-2
41.905;1.843E-3;6.446E-2
41.922;2.212E-2;6.538E-2
41.938;4.222E-2;6.659E-2
41.955;6.222E-2;6.819E-2
41.972;8.219E-2;7.013E-2
41.988;0.102;7.256E-2
42.005;0.121;7.533E-2
42.022;0.140;7.823E-2
42.038;0.158;8.157E-2
42.055;0.176;8.508E-2
42.072;0.193;8.865E-2
42.088;0.210;9.262E-2
42.105;0.226;9.670E-2
42.122;0.241;0.101
42.138;0.255;0.105
42.155;0.269;0.109
42.172;0.282;0.113
42.188;0.294;0.117
42.205;0.305;0.121
42.222;0.316;0.125
42.238;0.325;0.128
42.255;0.334;0.131
42.272;0.342;0.135
42.288;0.348;0.137
42.305;0.354;0.140
42.322;0.359;0.142
42.338;0.363;0.143
42.355;0.366;0.145
42.372;0.368;0.145
42.388;0.369;0.146
42.405;0.369;0.146
42.422;0.368;0.145
42.438;0.366;0.144
42.455;0.363;0.143
42.472;0.359;0.142
42.488;0.355;0.140
42.505;0.349;0.137
42.522;0.342;0.135
42.538;0.335;0.131
42.555;0.326;0.128
42.571;0.317;0.125
42.588;0.306;0.121
42.605;0.295;0.117
42.622;0.283;0.113
42.638;0.270;0.109
42.655;0.257;0.105
42.672;0.242;0.101
42.688;0.227;9.669E-2
42.705;0.212;9.269E-2
42.721;0.195;8.885E-2
42.738;0.179;8.540E-2
42.755;0.161;8.186E-2
42.771;0.143;7.841E-2
42.788;0.125;7.537E-2
42.805;0.106;7.268E-2
42.821;8.729E-2;7.020E-2
42.838;6.779E-2;6.817E-2
42.855;4.820E-2;6.636E-2
42.871;2.821E-2;6.486E-2
42.888;8.239E-3;6.407E-2
42.905;-1.193E-2;6.341E-2
42.921;-3.183E-2;6.322E-2
42.938;-5.187E-2;6.342E-2
42.955;-7.184E-2;6.406E-2
42.971;-9.161E-2;6.497E-2
42.988;-0.111;6.639E-2
43.005;-0.131;6.803E-2
43.021;-0.150;7.023E-2
43.038;-0.169;7.271E-2
43.055;-0.187;7.549E-2
43.071;-0.205;7.828E-2
43.088;-0.222;8.149E-2
43.105;-0.239;8.493E-2
43.121;-0.255;8.853E-2
43.138;-0.271;9.232E-2
43.155;-0.286;9.601E-2
43.171;-0.300;9.983E-2
43.188;-0.314;0.104
43.205;-0.326;0.108
43.221;-0.338;0.111
43.238;-0.349;0.115
43.255;-0.359;0.119
43.271;-0.369;0.122
43.288;-0.377;0.125
43.305;-0.385;0.128
43.321;-0.391;0.130
43.338;-0.397;0.132
43.355;-0.402;0.134
43.371;-0.406;0.135
43.388;-0.409;0.137
43.405;-0.411;0.137
43.421;-0.412;0.138
43.438;-0.412;0.137
43.455;-0.411;0.137
43.471;-0.409;0.136
43.488;-0.406;0.135
43.505;-0.402;0.133
43.521;-0.398;0.131
43.538;-0.392;0.129
43.555;-0.385;0.126
43.571;-0.377;0.123
43.588;-0.369;0.120
43.605;-0.360;0.117
43.621;-0.349;0.113
43.638;-0.338;0.109
43.654;-0.326;0.106
43.671;-0.313;0.102
43.688;-0.300;9.768E-2
43.705;-0.285;9.372E-2
43.721;-0.270;8.983E-2
43.738;-0.254;8.599E-2
43.755;-0.238;8.238E-2
43.771;-0.220;7.890E-2
43.788;-0.203;7.577E-2
43.805;-0.184;7.283E-2
43.821;-0.166;7.012E-2
43.838;-0.147;6.778E-2
43.854;-0.127;6.571E-2
43.871;-0.108;6.397E-2
43.888;-8.778E-2;6.270E-2
43.904;-6.758E-2;6.189E-2
43.921;-4.757E-2;6.140E-2
43.938;-2.736E-2;6.136E-2
43.954;-7.476E-3;6.162E-2
43.971;1.279E-2;6.234E-2
43.988;3.271E-2;6.340E-2
44.004;5.251E-2;6.480E-2
44.021;7.224E-2;6.669E-2
44.038;9.158E-2;6.916E-2
44.054;0.110;7.182E-2
44.071;0.129;7.472E-2
44.088;0.147;7.786E-2
44.104;0.165;8.123E-2
44.121;0.182;8.493E-2
44.138;0.198;8.881E-2
44.154;0.214;9.267E-2
44.171;0.229;9.681E-2
44.188;0.244;0.101
44.204;0.257;0.105
44.221;0.270;0.109
44.238;0.282;0.113
44.254;0.294;0.117
44.271;0.304;0.121
44.288;0.314;0.125
44.304;0.323;0.128
44.321;0.331;0.131
44.338;0.338;0.134
44.354;0.345;0.137
44.371;0.350;0.139
44.388;0.354;0.142
44.404;0.358;0.143
44.421;0.360;0.145
44.438;0.362;0.145
44.454;0.362;0.146
44.471;0.362;0.146
44.488;0.361;0.145
44.504;0.359;0.145
44.521;0.355;0.143
44.538;0.351;0.142
44.554;0.346;0.140
44.571;0.340;0.137
44.588;0.334;0.135
44.604;0.326;0.132
44.621;0.317;0.128
44.638;0.308;0.125
44.654;0.297;0.121
44.671;0.285;0.117
44.688;0.273;0.113
44.704;0.260;0.109
44.721;0.247;0.105
44.738;0.232;0.101
44.754;0.217;9.701E-2
44.771;0.202;9.291E-2
44.788;0.186;8.919E-2
44.804;0.168;8.566E-2
44.821;0.151;8.211E-2
44.838;0.133;7.901E-2
44.854;0.115;7.602E-2
44.871;9.590E-2;7.341E-2
44.888;7.683E-2;7.100E-2
44.904;5.744E-2;6.908E-2
44.921;3.773E-2;6.729E-2
44.938;1.791E-2;6.603E-2
44.954;-1.999E-3;6.504E-2
44.971;-2.221E-2;6.469E-2
44.988;-4.220E-2;6.458E-2
45.004;-6.212E-2;6.476E-2
45.021;-8.198E-2;6.542E-2
45.037;-0.102;6.643E-2
45.054;-0.121;6.778E-2
45.071;-0.140;6.957E-2
45.087;-0.159;7.160E-2
45.104;-0.177;7.400E-2
45.121;-0.195;7.669E-2
45.137;-0.213;7.943E-2
45.154;-0.230;8.243E-2
45.171;-0.246;8.564E-2
45.188;-0.262;8.897E-2
45.204;-0.277;9.237E-2
45.221;-0.292;9.592E-2
45.237;-0.305;9.954E-2
45.254;-0.319;0.103
45.271;-0.331;0.107
45.287;-0.342;0.110
45.304;-0.352;0.113
45.321;-0.362;0.116
45.337;-0.371;0.119
45.354;-0.379;0.122
45.371;-0.386;0.124
45.387;-0.393;0.127
45.404;-0.398;0.128
45.421;-0.403;0.130
45.437;-0.406;0.131
45.454;-0.409;0.132
45.471;-0.410;0.133
45.487;-0.411;0.133
45.504;-0.411;0.133
45.521;-0.409;0.132
45.537;-0.407;0.131
45.554;-0.404;0.130
45.571;-0.400;0.128
45.587;-0.395;0.126
45.604;-0.389;0.124
45.621;-0.382;0.121
45.637;-0.374;0.119
45.654;-0.365;0.115
45.671;-0.355;0.112
45.687;-0.345;0.109
45.704;-0.333;0.105
45.721;-0.321;0.101
45.737;-0.308;9.775E-2
45.754;-0.293;9.390E-2
45.771;-0.279;9.020E-2
45.787;-0.263;8.657E-2
45.804;-0.247;8.306E-2
45.821;-0.231;7.967E-2
45.837;-0.213;7.662E-2
45.854;-0.195;7.361E-2
45.871;-0.177;7.099E-2
45.887;-0.158;6.856E-2
45.904;-0.139;6.662E-2
45.921;-0.119;6.479E-2
45.937;-9.947E-2;6.342E-2
45.954;-7.946E-2;6.250E-2
45.971;-5.912E-2;6.188E-2
45.987;-3.901E-2;6.178E-2
46.004;-1.859E-2;6.197E-2
46.021;1.544E-3;6.274E-2
46.037;2.153E-2;6.385E-2
46.054;4.143E-2;6.533E-2
46.071;6.109E-2;6.725E-2
46.087;8.045E-2;6.936E-2
46.104;9.940E-2;7.194E-2
46.121;0.118;7.482E-2
46.137;0.136;7.813E-2
46.154;0.154;8.157E-2
46.170;0.171;8.513E-2
46.187;0.188;8.888E-2
46.204;0.204;9.281E-2
46.220;0.219;9.681E-2
46.237;0.234;0.101
46.254;0.247;0.105
46.271;0.260;0.109
46.287;0.273;0.113
46.304;0.284;0.117
46.320;0.295;0.121
46.337;0.305;0.124
46.354;0.313;0.128
46.370;0.322;0.131
46.387;0.329;0.134
46.404;0.335;0.136
46.420;0.341;0.139
46.437;0.346;0.141
46.454;0.349;0.143
46.470;0.352;0.144
46.487;0.354;0.145
46.504;0.355;0.145
46.520;0.355;0.145
46.537;0.355;0.145
46.554;0.353;0.144
46.570;0.350;0.143
46.587;0.347;0.141
46.604;0.343;0.140
46.620;0.337;0.137
46.637;0.331;0.135
46.654;0.325;0.132
46.670;0.317;0.129
46.687;0.308;0.126
46.704;0.298;0.122
46.720;0.288;0.118
46.737;0.277;0.115
46.754;0.265;0.111
46.770;0.252;0.107
46.787;0.239;0.102
46.804;0.225;9.846E-2
46.820;0.210;9.436E-2
46.837;0.194;9.043E-2
46.854;0.178;8.665E-2
46.870;0.162;8.299E-2
46.887;0.144;7.959E-2
46.904;0.126;7.620E-2
46.920;0.108;7.340E-2
46.937;8.923E-2;7.056E-2
46.954;7.017E-2;6.818E-2
46.970;5.088E-2;6.613E-2
46.987;3.141E-2;6.451E-2
47.004;1.147E-2;6.334E-2
47.020;-8.581E-3;6.243E-2
47.037;-2.851E-2;6.185E-2
47.054;-4.852E-2;6.197E-2
47.070;-6.874E-2;6.227E-2
47.087;-8.862E-2;6.304E-2
47.104;-0.108;6.417E-2
47.120;-0.128;6.553E-2
47.137;-0.147;6.734E-2
47.154;-0.166;6.950E-2
47.170;-0.185;7.203E-2
47.187;-0.203;7.476E-2
47.204;-0.220;7.781E-2
47.220;-0.237;8.099E-2
47.237;-0.254;8.422E-2
47.254;-0.270;8.769E-2
47.270;-0.285;9.142E-2
47.287;-0.299;9.508E-2
47.304;-0.312;9.882E-2
47.320;-0.326;0.102
47.337;-0.338;0.106
47.354;-0.349;0.110
47.370;-0.359;0.113
47.387;-0.368;0.116
47.403;-0.377;0.119
47.420;-0.384;0.122
47.437;-0.390;0.124
47.454;-0.396;0.127
47.470;-0.401;0.128
47.487;-0.404;0.130
47.504;-0.407;0.131
47.520;-0.409;0.132
47.537;-0.409;0.132
47.553;-0.409;0.132
47.570;-0.408;0.132
47.587;-0.406;0.131
47.603;-0.403;0.130
47.620;-0.399;0.128
47.637;-0.394;0.127
47.653;-0.388;0.124
47.670;-0.381;0.122
47.687;-0.373;0.119
47.704;-0.364;0.116
47.720;-0.355;0.113
47.737;-0.344;0.110
47.753;-0.333;0.107
47.770;-0.321;0.103
47.787;-0.308;9.953E-2
47.803;-0.295;9.595E-2
47.820;-0.281;9.255E-2
47.837;-0.266;8.910E-2
47.853;-0.250;8.572E-2
47.870;-0.234;8.243E-2
47.887;-0.218;7.929E-2
47.903;-0.201;7.642E-2
47.920;-0.183;7.396E-2
47.937;-0.165;7.163E-2
47.953;-0.147;6.959E-2
47.970;-0.128;6.779E-2
47.987;-0.109;6.634E-2
48.003;-8.963E-2;6.518E-2
48.020;-7.030E-2;6.448E-2
48.037;-5.075E-2;6.415E-2
48.053;-3.135E-2;6.397E-2
48.070;-1.158E-2;6.440E-2
48.087;7.977E-3;6.514E-2
48.103;2.728E-2;6.630E-2
48.120;4.664E-2;6.782E-2
48.137;6.565E-2;6.969E-2
48.153;8.452E-2;7.185E-2
48.170;0.103;7.438E-2
48.187;0.121;7.710E-2
48.203;0.139;7.999E-2
48.220;0.156;8.332E-2
48.237;0.173;8.665E-2
48.253;0.189;9.036E-2
48.270;0.205;9.403E-2
48.287;0.220;9.801E-2
48.303;0.234;0.102
48.320;0.248;0.106
48.337;0.261;0.110
48.353;0.274;0.114
48.370;0.285;0.117
48.387;0.296;0.121
48.403;0.306;0.124
48.420;0.315;0.127
48.437;0.323;0.130
48.453;0.331;0.133
48.470;0.337;0.136
48.486;0.343;0.138
48.503;0.347;0.140
48.520;0.351;0.141
48.537;0.354;0.142
48.553;0.356;0.143
48.570;0.357;0.143
48.587;0.356;0.143
48.603;0.355;0.142
48.620;0.353;0.141
48.637;0.351;0.140
48.653;0.347;0.138
48.670;0.342;0.136
48.686;0.337;0.134
48.703;0.330;0.131
48.720;0.322;0.128
48.736;0.314;0.124
48.753;0.305;0.121
48.770;0.294;0.117
48.787;0.283;0.113
48.803;0.272;0.109
48.820;0.259;0.105
48.836;0.246;0.102
48.853;0.232;9.735E-2
48.870;0.217;9.350E-2
48.886;0.201;8.942E-2
48.903;0.185;8.569E-2
48.920;0.168;8.218E-2
48.936;0.151;7.869E-2
48.953;0.133;7.535E-2
48.970;0.115;7.248E-2
