;massa_A;
t;x;y
32.574;0.303;0.132
32.591;0.293;0.128
32.608;0.282;0.124
32.624;0.271;0.120
32.641;0.258;0.116
32.658;0.245;0.111
32.674;0.231;0.107
32.691;0.217;0.102
32.708;0.201;9.808E-2
32.724;0.185;9.380E-2
32.741;0.168;8.984E-2
32.758;0.151;8.593E-2
32.774;0.133;8.218E-2
32.791;0.115;7.861E-2
32.808;9.558E-2;7.549E-2
32.824;7.630E-2;7.256E-2
32.841;5.687E-2;7.012E-2
32.858;3.697E-2;6.775E-2
32.874;1.711E-2;6.587E-2
32.891;-3.258E-3;6.442E-2
32.908;-2.334E-2;6.349E-2
32.924;-4.388E-2;6.281E-2
32.941;-6.389E-2;6.276E-2
32.958;-8.413E-2;6.289E-2
32.974;-0.104;6.359E-2
32.991;-0.124;6.448E-2
33.008;-0.143;6.596E-2
33.024;-0.162;6.763E-2
33.041;-0.181;6.979E-2
33.058;-0.199;7.211E-2
33.074;-0.217;7.480E-2
33.091;-0.235;7.772E-2
33.108;-0.251;8.084E-2
33.124;-0.268;8.419E-2
33.141;-0.283;8.757E-2
33.158;-0.298;9.102E-2
33.174;-0.312;9.459E-2
33.191;-0.325;9.812E-2
33.208;-0.338;0.101
33.224;-0.349;0.105
33.241;-0.360;0.108
33.258;-0.370;0.112
33.274;-0.380;0.115
33.291;-0.388;0.118
33.308;-0.395;0.120
33.324;-0.402;0.123
33.341;-0.407;0.125
33.358;-0.412;0.127
33.374;-0.416;0.128
33.391;-0.418;0.129
33.407;-0.420;0.130
33.424;-0.421;0.130
33.441;-0.422;0.130
33.458;-0.421;0.130
33.474;-0.419;0.129
33.491;-0.416;0.128
33.508;-0.413;0.127
33.524;-0.408;0.125
33.541;-0.403;0.123
33.557;-0.396;0.121
33.574;-0.389;0.118
33.591;-0.381;0.116
33.607;-0.372;0.113
33.624;-0.362;0.109
33.641;-0.351;0.106
33.657;-0.339;0.103
33.674;-0.327;9.910E-2
33.691;-0.314;9.558E-2
33.707;-0.300;9.207E-2
33.724;-0.285;8.859E-2
33.741;-0.270;8.513E-2
33.757;-0.254;8.190E-2
33.774;-0.237;7.876E-2
33.791;-0.219;7.580E-2
33.807;-0.202;7.313E-2
33.824;-0.183;7.068E-2
33.841;-0.165;6.854E-2
33.857;-0.146;6.668E-2
33.874;-0.126;6.520E-2
33.891;-0.107;6.405E-2
33.907;-8.663E-2;6.342E-2
33.924;-6.666E-2;6.314E-2
33.941;-4.629E-2;6.325E-2
33.957;-2.644E-2;6.374E-2
33.974;-5.998E-3;6.470E-2
33.991;1.379E-2;6.600E-2
34.007;3.371E-2;6.774E-2
34.024;5.350E-2;6.974E-2
34.041;7.277E-2;7.217E-2
34.057;9.177E-2;7.499E-2
34.074;0.110;7.791E-2
34.091;0.129;8.134E-2
34.107;0.147;8.497E-2
34.124;0.164;8.863E-2
34.141;0.180;9.258E-2
34.157;0.196;9.666E-2
34.174;0.211;0.101
34.191;0.226;0.105
34.207;0.240;0.109
34.224;0.253;0.113
34.241;0.265;0.117
34.257;0.277;0.121
34.274;0.288;0.125
34.291;0.297;0.129
34.307;0.307;0.132
34.324;0.315;0.136
34.341;0.322;0.138
34.357;0.328;0.141
34.374;0.333;0.143
34.391;0.338;0.145
34.407;0.341;0.146
34.424;0.344;0.147
34.441;0.345;0.148
34.457;0.346;0.148
34.474;0.346;0.148
34.490;0.345;0.147
34.507;0.343;0.146
34.524;0.340;0.145
34.541;0.336;0.143
34.557;0.332;0.141
34.574;0.326;0.139
34.591;0.319;0.136
34.607;0.312;0.133
34.624;0.304;0.130
34.641;0.294;0.127
34.657;0.285;0.123
34.674;0.274;0.119
34.690;0.262;0.115
34.707;0.250;0.111
34.724;0.237;0.107
34.740;0.222;0.102
34.757;0.208;9.809E-2
34.774;0.192;9.405E-2
34.791;0.176;9.004E-2
34.807;0.160;8.599E-2
34.824;0.143;8.237E-2
34.840;0.125;7.902E-2
34.857;0.107;7.555E-2
34.874;8.789E-2;7.259E-2
34.890;6.894E-2;7.004E-2
34.907;4.975E-2;6.765E-2
34.924;3.034E-2;6.573E-2
34.941;1.070E-2;6.418E-2
34.957;-9.337E-3;6.294E-2
34.974;-2.924E-2;6.225E-2
34.990;-4.926E-2;6.198E-2
35.007;-6.930E-2;6.194E-2
35.024;-8.908E-2;6.244E-2
35.040;-0.109;6.329E-2
35.057;-0.128;6.446E-2
35.074;-0.148;6.600E-2
35.090;-0.167;6.780E-2
35.107;-0.186;7.010E-2
35.124;-0.204;7.250E-2
35.140;-0.221;7.531E-2
35.157;-0.239;7.841E-2
35.174;-0.255;8.167E-2
35.190;-0.271;8.514E-2
35.207;-0.286;8.858E-2
35.224;-0.301;9.214E-2
35.240;-0.315;9.575E-2
35.257;-0.328;9.942E-2
35.274;-0.340;0.103
35.290;-0.352;0.106
35.307;-0.363;0.110
35.324;-0.372;0.113
35.340;-0.381;0.116
35.357;-0.389;0.119
35.374;-0.396;0.122
35.390;-0.402;0.124
35.407;-0.407;0.126
35.424;-0.411;0.127
35.440;-0.414;0.129
35.457;-0.417;0.130
35.474;-0.418;0.130
35.490;-0.419;0.130
35.507;-0.418;0.130
35.524;-0.417;0.130
35.540;-0.414;0.129
35.557;-0.411;0.127
35.574;-0.407;0.126
35.590;-0.402;0.124
35.607;-0.396;0.122
35.624;-0.389;0.120
35.640;-0.381;0.117
35.657;-0.372;0.114
35.674;-0.363;0.111
35.690;-0.352;0.108
35.707;-0.341;0.104
35.724;-0.329;0.101
35.740;-0.316;9.755E-2
35.757;-0.303;9.417E-2
35.773;-0.289;9.065E-2
35.790;-0.274;8.753E-2
35.807;-0.259;8.438E-2
35.824;-0.243;8.127E-2
35.840;-0.226;7.845E-2
35.857;-0.209;7.580E-2
35.874;-0.192;7.324E-2
35.890;-0.174;7.101E-2
35.907;-0.156;6.907E-2
35.923;-0.137;6.746E-2
35.940;-0.118;6.605E-2
35.957;-9.905E-2;6.503E-2
35.974;-7.983E-2;6.435E-2
35.990;-6.045E-2;6.395E-2
36.007;-4.098E-2;6.402E-2
36.024;-2.165E-2;6.426E-2
36.040;-2.196E-3;6.483E-2
36.057;1.700E-2;6.581E-2
36.073;3.609E-2;6.775E-2
36.090;5.527E-2;7.035E-2
36.107;7.360E-2;7.263E-2
36.123;9.237E-2;7.522E-2
36.140;0.110;7.834E-2
36.157;0.128;8.182E-2
36.173;0.145;8.498E-2
36.190;0.162;8.808E-2
36.207;0.178;9.172E-2
36.224;0.194;9.555E-2
36.240;0.209;9.933E-2
36.257;0.223;0.103
36.273;0.237;0.108
36.290;0.250;0.112
36.307;0.262;0.116
36.323;0.273;0.120
36.340;0.284;0.124
36.357;0.294;0.127
36.373;0.303;0.130
36.390;0.311;0.133
36.407;0.318;0.136
36.423;0.325;0.139
36.440;0.330;0.141
36.457;0.334;0.143
36.473;0.338;0.144
36.490;0.340;0.146
36.507;0.342;0.146
36.523;0.343;0.146
36.540;0.343;0.146
36.557;0.342;0.146
36.573;0.339;0.145
36.590;0.336;0.143
36.607;0.332;0.141
36.623;0.327;0.139
36.640;0.321;0.137
36.657;0.315;0.134
36.673;0.307;0.131
36.690;0.298;0.128
36.707;0.289;0.124
36.723;0.278;0.120
36.740;0.267;0.116
36.757;0.255;0.112
36.773;0.242;0.108
36.790;0.228;0.103
36.807;0.214;9.961E-2
36.823;0.199;9.550E-2
36.840;0.183;9.162E-2
36.857;0.167;8.755E-2
36.873;0.151;8.397E-2
36.890;0.133;8.044E-2
36.907;0.115;7.722E-2
36.923;9.711E-2;7.416E-2
36.940;7.880E-2;7.142E-2
36.957;6.009E-2;6.907E-2
36.973;4.099E-2;6.688E-2
36.990;2.176E-2;6.521E-2
37.007;2.496E-3;6.386E-2
37.023;-1.704E-2;6.294E-2
37.040;-3.626E-2;6.239E-2
37.056;-5.563E-2;6.228E-2
37.073;-7.497E-2;6.254E-2
37.090;-9.417E-2;6.299E-2
37.106;-0.113;6.387E-2
37.123;-0.132;6.523E-2
37.140;-0.150;6.680E-2
37.157;-0.169;6.860E-2
37.173;-0.186;7.071E-2
37.190;-0.204;7.317E-2
37.206;-0.221;7.587E-2
37.223;-0.237;7.869E-2
37.240;-0.253;8.180E-2
37.256;-0.268;8.503E-2
37.273;-0.283;8.835E-2
37.290;-0.296;9.167E-2
37.306;-0.309;9.509E-2
37.323;-0.322;9.851E-2
37.340;-0.334;0.102
37.356;-0.345;0.105
37.373;-0.355;0.108
37.390;-0.365;0.112
37.406;-0.373;0.114
37.423;-0.381;0.117
37.440;-0.387;0.119
37.456;-0.393;0.122
37.473;-0.398;0.124
37.490;-0.402;0.125
37.506;-0.406;0.126
37.523;-0.408;0.127
37.540;-0.409;0.128
37.556;-0.410;0.128
37.573;-0.410;0.128
37.590;-0.408;0.127
37.606;-0.406;0.126
37.623;-0.403;0.125
37.640;-0.398;0.124
37.656;-0.393;0.122
37.673;-0.387;0.120
37.690;-0.381;0.117
37.706;-0.373;0.115
37.723;-0.364;0.112
37.740;-0.355;0.109
37.756;-0.345;0.105
37.773;-0.333;0.102
37.790;-0.322;9.876E-2
37.806;-0.309;9.528E-2
37.823;-0.295;9.194E-2
37.840;-0.281;8.843E-2
37.856;-0.266;8.502E-2
37.873;-0.251;8.178E-2
37.890;-0.234;7.870E-2
37.906;-0.218;7.572E-2
37.923;-0.200;7.307E-2
37.940;-0.183;7.064E-2
37.956;-0.164;6.858E-2
37.973;-0.146;6.652E-2
37.990;-0.127;6.508E-2
38.006;-0.108;6.387E-2
38.023;-8.860E-2;6.310E-2
38.040;-6.929E-2;6.273E-2
38.056;-4.966E-2;6.265E-2
38.073;-3.025E-2;6.283E-2
38.090;-1.081E-2;6.349E-2
38.106;8.442E-3;6.448E-2
38.123;2.764E-2;6.591E-2
38.140;4.662E-2;6.772E-2
38.156;6.562E-2;6.964E-2
38.173;8.390E-2;7.220E-2
38.190;0.102;7.494E-2
38.206;0.120;7.795E-2
38.223;0.137;8.111E-2
38.239;0.154;8.456E-2
38.256;0.170;8.812E-2
38.273;0.185;9.190E-2
38.290;0.200;9.569E-2
38.306;0.215;9.966E-2
38.323;0.229;0.104
38.340;0.242;0.107
38.356;0.254;0.111
38.373;0.265;0.115
38.389;0.276;0.119
38.406;0.286;0.122
38.423;0.295;0.126
38.439;0.303;0.129
38.456;0.311;0.132
38.473;0.317;0.134
38.489;0.323;0.137
38.506;0.327;0.139
38.523;0.331;0.140
38.540;0.335;0.141
38.556;0.337;0.142
38.573;0.338;0.143
38.589;0.338;0.143
38.606;0.337;0.143
38.623;0.336;0.142
38.639;0.333;0.141
38.656;0.330;0.140
38.673;0.326;0.138
38.689;0.320;0.136
38.706;0.314;0.134
38.723;0.307;0.131
38.739;0.299;0.128
38.756;0.290;0.125
38.773;0.281;0.121
38.789;0.270;0.118
38.806;0.259;0.114
38.823;0.247;0.110
38.839;0.234;0.106
38.856;0.221;0.102
38.873;0.206;9.810E-2
38.889;0.191;9.413E-2
38.906;0.175;9.025E-2
38.923;0.159;8.652E-2
38.939;0.142;8.309E-2
38.956;0.125;7.963E-2
38.973;0.107;7.654E-2
38.989;8.923E-2;7.378E-2
39.006;7.070E-2;7.120E-2
39.023;5.182E-2;6.900E-2
39.039;3.279E-2;6.724E-2
39.056;1.357E-2;6.572E-2
39.073;-5.931E-3;6.454E-2
39.089;-2.522E-2;6.387E-2
39.106;-4.478E-2;6.346E-2
39.123;-6.431E-2;6.342E-2
39.139;-8.371E-2;6.384E-2
39.156;-0.103;6.459E-2
39.173;-0.122;6.558E-2
39.189;-0.141;6.702E-2
39.206;-0.159;6.873E-2
39.223;-0.177;7.078E-2
39.239;-0.195;7.306E-2
39.256;-0.212;7.547E-2
39.273;-0.228;7.831E-2
39.289;-0.244;8.120E-2
39.306;-0.260;8.434E-2
39.322;-0.275;8.745E-2
39.339;-0.289;9.073E-2
39.356;-0.302;9.399E-2
39.373;-0.315;9.720E-2
39.389;-0.327;0.101
39.406;-0.338;0.104
39.423;-0.348;0.107
39.439;-0.358;0.110
39.456;-0.367;0.112
39.473;-0.374;0.115
39.489;-0.381;0.117
39.506;-0.387;0.119
39.522;-0.393;0.121
39.539;-0.397;0.123
39.556;-0.401;0.124
39.572;-0.403;0.125
39.589;-0.405;0.125
39.606;-0.406;0.126
39.623;-0.406;0.125
39.639;-0.405;0.125
39.656;-0.403;0.124
39.672;-0.400;0.123
39.689;-0.396;0.122
39.706;-0.392;0.120
39.722;-0.386;0.118
39.739;-0.380;0.116
39.756;-0.373;0.113
39.772;-0.365;0.110
39.789;-0.356;0.107
39.806;-0.346;0.104
39.822;-0.336;0.101
39.839;-0.324;9.806E-2
39.856;-0.312;9.471E-2
39.872;-0.300;9.147E-2
39.889;-0.286;8.821E-2
39.906;-0.272;8.496E-2
39.922;-0.257;8.180E-2
39.939;-0.241;7.872E-2
39.956;-0.225;7.582E-2
39.972;-0.209;7.310E-2
39.989;-0.191;7.056E-2
40.006;-0.174;6.836E-2
40.022;-0.156;6.648E-2
40.039;-0.138;6.481E-2
40.056;-0.119;6.355E-2
40.072;-9.988E-2;6.261E-2
40.089;-8.067E-2;6.198E-2
40.106;-6.128E-2;6.176E-2
40.122;-4.183E-2;6.186E-2
40.139;-2.236E-2;6.240E-2
40.156;-3.057E-3;6.328E-2
40.172;1.626E-2;6.469E-2
40.189;3.556E-2;6.637E-2
40.206;5.452E-2;6.848E-2
40.222;7.324E-2;7.066E-2
40.239;9.157E-2;7.332E-2
40.256;0.110;7.626E-2
40.272;0.127;7.948E-2
40.289;0.144;8.287E-2
40.306;0.161;8.646E-2
40.322;0.177;9.010E-2
40.339;0.192;9.422E-2
40.356;0.207;9.803E-2
40.372;0.221;0.102
40.389;0.234;0.106
40.406;0.247;0.110
40.422;0.259;0.114
40.439;0.270;0.118
40.456;0.280;0.121
40.472;0.289;0.125
40.489;0.298;0.128
40.506;0.305;0.131
40.522;0.312;0.134
40.539;0.318;0.137
40.556;0.323;0.139
40.572;0.327;0.140
40.589;0.330;0.142
40.605;0.332;0.143
40.622;0.334;0.143
40.639;0.334;0.143
40.656;0.333;0.143
40.672;0.332;0.142
40.689;0.330;0.142
40.706;0.326;0.140
40.722;0.322;0.138
40.739;0.317;0.136
40.756;0.311;0.134
40.772;0.305;0.131
40.789;0.297;0.129
40.805;0.288;0.125
40.822;0.279;0.122
40.839;0.269;0.119
40.855;0.258;0.115
40.872;0.246;0.111
40.889;0.234;0.107
40.905;0.221;0.104
40.922;0.208;9.964E-2
40.939;0.193;9.578E-2
40.955;0.178;9.193E-2
40.972;0.163;8.821E-2
40.989;0.146;8.468E-2
41.005;0.130;8.119E-2
41.022;0.113;7.813E-2
41.039;9.551E-2;7.520E-2
41.056;7.745E-2;7.248E-2
41.072;5.927E-2;7.023E-2
41.089;4.123E-2;6.798E-2
41.105;2.254E-2;6.641E-2
41.122;3.613E-3;6.501E-2
41.139;-1.540E-2;6.403E-2
41.155;-3.442E-2;6.330E-2
41.172;-5.355E-2;6.309E-2
41.189;-7.279E-2;6.319E-2
41.205;-9.179E-2;6.363E-2
41.222;-0.110;6.438E-2
41.239;-0.129;6.544E-2
41.255;-0.147;6.689E-2
41.272;-0.165;6.849E-2
41.289;-0.183;7.047E-2
41.305;-0.201;7.285E-2
41.322;-0.217;7.535E-2
41.339;-0.234;7.810E-2
41.355;-0.250;8.092E-2
41.372;-0.265;8.402E-2
41.389;-0.280;8.724E-2
41.405;-0.294;9.059E-2
41.422;-0.307;9.382E-2
41.439;-0.319;9.711E-2
41.455;-0.331;0.100
41.472;-0.342;0.104
41.489;-0.353;0.107
41.505;-0.362;0.109
41.522;-0.370;0.112
41.539;-0.378;0.115
41.555;-0.385;0.117
41.572;-0.391;0.119
41.589;-0.395;0.121
41.605;-0.399;0.122
41.622;-0.402;0.123
41.639;-0.405;0.124
41.655;-0.406;0.124
41.672;-0.406;0.125
41.689;-0.406;0.124
41.705;-0.404;0.124
41.722;-0.402;0.123
41.739;-0.398;0.122
41.755;-0.394;0.120
41.772;-0.389;0.118
41.789;-0.383;0.116
41.805;-0.375;0.113
41.822;-0.368;0.111
41.838;-0.359;0.108
41.855;-0.349;0.105
41.872;-0.339;0.102
41.889;-0.328;9.876E-2
41.905;-0.315;9.553E-2
41.922;-0.303;9.228E-2
41.939;-0.289;8.898E-2
41.955;-0.275;8.581E-2
41.972;-0.260;8.269E-2
41.988;-0.245;7.970E-2
42.005;-0.229;7.681E-2
42.022;-0.212;7.423E-2
42.038;-0.195;7.169E-2
42.055;-0.178;6.951E-2
42.072;-0.160;6.760E-2
42.088;-0.142;6.594E-2
42.105;-0.124;6.452E-2
42.122;-0.105;6.348E-2
42.138;-8.658E-2;6.280E-2
42.155;-6.777E-2;6.258E-2
42.172;-4.888E-2;6.267E-2
42.188;-2.975E-2;6.303E-2
42.205;-1.079E-2;6.397E-2
42.222;7.981E-3;6.504E-2
42.238;2.668E-2;6.671E-2
42.255;4.520E-2;6.841E-2
42.272;6.336E-2;7.061E-2
42.288;8.140E-2;7.299E-2
42.305;9.890E-2;7.570E-2
42.322;0.116;7.866E-2
42.338;0.133;8.182E-2
42.355;0.149;8.517E-2
42.372;0.165;8.867E-2
42.388;0.180;9.233E-2
42.405;0.195;9.613E-2
42.422;0.209;9.989E-2
42.438;0.222;0.104
42.455;0.235;0.108
42.472;0.247;0.111
42.488;0.258;0.115
42.505;0.269;0.119
42.522;0.279;0.122
42.538;0.288;0.125
42.555;0.296;0.129
42.572;0.304;0.131
42.588;0.310;0.134
42.605;0.316;0.136
42.622;0.320;0.138
42.638;0.324;0.140
42.655;0.327;0.141
42.672;0.330;0.142
42.688;0.331;0.143
42.705;0.331;0.143
42.722;0.330;0.142
42.738;0.329;0.142
42.755;0.326;0.141
42.772;0.323;0.139
42.788;0.319;0.137
42.805;0.313;0.135
42.822;0.307;0.133
42.838;0.300;0.130
42.855;0.292;0.127
42.872;0.284;0.124
42.888;0.274;0.120
42.905;0.264;0.117
42.922;0.252;0.113
42.938;0.241;0.109
42.955;0.228;0.105
42.972;0.214;0.101
42.988;0.200;9.652E-2
43.005;0.185;9.271E-2
43.022;0.170;8.893E-2
43.038;0.154;8.525E-2
43.055;0.137;8.164E-2
43.071;0.120;7.844E-2
43.088;0.103;7.539E-2
43.105;8.440E-2;7.257E-2
43.122;6.629E-2;7.008E-2
43.138;4.759E-2;6.772E-2
43.155;2.884E-2;6.582E-2
43.172;1.002E-2;6.418E-2
43.188;-9.075E-3;6.316E-2
43.205;-2.809E-2;6.248E-2
43.221;-4.738E-2;6.211E-2
43.238;-6.641E-2;6.193E-2
43.255;-8.537E-2;6.228E-2
43.271;-0.104;6.297E-2
43.288;-0.123;6.395E-2
43.305;-0.141;6.532E-2
43.321;-0.159;6.684E-2
43.338;-0.176;6.867E-2
43.355;-0.194;7.100E-2
43.372;-0.210;7.327E-2
43.388;-0.226;7.580E-2
43.405;-0.242;7.854E-2
43.421;-0.257;8.162E-2
43.438;-0.272;8.476E-2
43.455;-0.286;8.795E-2
43.471;-0.299;9.095E-2
43.488;-0.311;9.415E-2
43.505;-0.323;9.726E-2
43.521;-0.334;0.100
43.538;-0.344;0.104
43.555;-0.353;0.106
43.571;-0.362;0.109
43.588;-0.370;0.112
43.605;-0.376;0.114
43.621;-0.382;0.116
43.638;-0.388;0.118
43.655;-0.392;0.120
43.671;-0.395;0.121
43.688;-0.398;0.122
43.705;-0.400;0.123
43.721;-0.401;0.123
43.738;-0.401;0.123
43.755;-0.400;0.123
43.771;-0.398;0.122
43.788;-0.395;0.121
43.805;-0.391;0.120
43.821;-0.386;0.118
43.838;-0.381;0.116
43.855;-0.374;0.114
43.871;-0.367;0.112
43.888;-0.359;0.109
43.905;-0.351;0.107
43.921;-0.341;0.104
43.938;-0.330;0.101
43.955;-0.319;9.753E-2
43.971;-0.306;9.429E-2
43.988;-0.294;9.107E-2
44.005;-0.280;8.784E-2
44.021;-0.266;8.478E-2
44.038;-0.251;8.179E-2
44.055;-0.236;7.895E-2
44.071;-0.220;7.614E-2
44.088;-0.203;7.363E-2
44.105;-0.186;7.129E-2
44.121;-0.168;6.928E-2
44.138;-0.151;6.740E-2
44.155;-0.132;6.590E-2
44.171;-0.114;6.472E-2
44.188;-9.540E-2;6.388E-2
44.205;-7.650E-2;6.347E-2
44.221;-5.739E-2;6.325E-2
44.238;-3.818E-2;6.348E-2
44.255;-1.931E-2;6.398E-2
44.271;-3.302E-4;6.502E-2
44.288;1.860E-2;6.615E-2
44.305;3.731E-2;6.768E-2
44.321;5.573E-2;6.971E-2
44.338;7.392E-2;7.202E-2
44.354;9.179E-2;7.456E-2
44.371;0.109;7.733E-2
44.388;0.126;8.038E-2
44.404;0.143;8.352E-2
44.421;0.159;8.691E-2
44.438;0.174;9.034E-2
44.455;0.189;9.401E-2
44.471;0.204;9.779E-2
44.488;0.217;0.101
44.504;0.230;0.105
44.521;0.242;0.109
44.538;0.253;0.112
44.554;0.264;0.116
44.571;0.274;0.119
44.588;0.283;0.122
44.604;0.292;0.125
44.621;0.299;0.128
44.638;0.305;0.130
44.654;0.311;0.133
44.671;0.316;0.135
44.688;0.320;0.136
44.704;0.324;0.137
44.721;0.326;0.138
44.738;0.327;0.139
44.754;0.328;0.139
44.771;0.327;0.139
44.788;0.326;0.138
44.804;0.324;0.137
44.821;0.321;0.136
44.838;0.317;0.134
44.854;0.312;0.132
44.871;0.307;0.130
44.888;0.300;0.128
44.904;0.293;0.125
44.921;0.284;0.122
44.938;0.275;0.118
44.954;0.265;0.115
44.971;0.255;0.112
44.988;0.244;0.108
45.004;0.231;0.104
45.021;0.219;0.100
45.038;0.205;9.653E-2
45.054;0.191;9.274E-2
45.071;0.176;8.911E-2
45.088;0.160;8.542E-2
45.104;0.144;8.185E-2
45.121;0.128;7.879E-2
45.138;0.111;7.562E-2
45.154;9.331E-2;7.293E-2
45.171;7.546E-2;7.047E-2
45.188;5.729E-2;6.827E-2
45.204;3.864E-2;6.620E-2
45.221;2.000E-2;6.459E-2
45.238;1.172E-3;6.328E-2
45.254;-1.787E-2;6.249E-2
45.271;-3.681E-2;6.199E-2
45.288;-5.579E-2;6.179E-2
45.304;-7.478E-2;6.200E-2
45.321;-9.363E-2;6.257E-2
45.338;-0.112;6.345E-2
45.354;-0.131;6.465E-2
45.371;-0.149;6.637E-2
45.388;-0.167;6.822E-2
45.404;-0.184;7.026E-2
45.421;-0.201;7.283E-2
45.437;-0.218;7.541E-2
45.454;-0.233;7.818E-2
45.471;-0.249;8.106E-2
45.488;-0.264;8.420E-2
45.504;-0.278;8.733E-2
45.521;-0.291;9.055E-2
45.538;-0.304;9.383E-2
45.554;-0.316;9.705E-2
45.571;-0.327;0.100
45.588;-0.338;0.103
45.604;-0.347;0.106
45.621;-0.357;0.109
45.637;-0.364;0.112
45.654;-0.372;0.114
45.671;-0.378;0.116
45.687;-0.383;0.118
45.704;-0.388;0.120
45.721;-0.391;0.121
45.738;-0.394;0.122
45.754;-0.396;0.123
45.771;-0.397;0.123
45.787;-0.397;0.123
45.804;-0.396;0.123
45.821;-0.394;0.122
45.837;-0.392;0.121
45.854;-0.388;0.120
45.871;-0.384;0.118
45.888;-0.379;0.117
45.904;-0.373;0.114
45.921;-0.366;0.112
45.937;-0.358;0.110
45.954;-0.350;0.107
45.971;-0.340;0.104
45.987;-0.330;0.101
46.004;-0.319;9.800E-2
46.021;-0.308;9.482E-2
46.037;-0.295;9.169E-2
46.054;-0.282;8.856E-2
46.071;-0.268;8.538E-2
46.087;-0.254;8.224E-2
46.104;-0.240;7.932E-2
46.121;-0.224;7.659E-2
46.137;-0.208;7.398E-2
46.154;-0.192;7.158E-2
46.171;-0.175;6.933E-2
46.187;-0.157;6.741E-2
46.204;-0.140;6.577E-2
46.221;-0.122;6.436E-2
46.237;-0.104;6.337E-2
46.254;-8.523E-2;6.262E-2
46.271;-6.662E-2;6.229E-2
46.287;-4.800E-2;6.231E-2
46.304;-2.941E-2;6.270E-2
46.321;-1.061E-2;6.336E-2
46.337;8.097E-3;6.434E-2
46.354;2.667E-2;6.567E-2
46.371;4.501E-2;6.746E-2
46.387;6.322E-2;6.935E-2
46.404;8.106E-2;7.171E-2
46.421;9.873E-2;7.418E-2
46.437;0.116;7.702E-2
46.454;0.133;8.019E-2
46.471;0.149;8.346E-2
46.487;0.165;8.690E-2
46.504;0.181;9.048E-2
46.521;0.195;9.425E-2
46.537;0.209;9.803E-2
46.554;0.223;0.102
46.571;0.235;0.105
46.587;0.247;0.109
46.604;0.258;0.113
46.621;0.269;0.116
46.637;0.279;0.120
46.654;0.287;0.123
46.670;0.296;0.126
46.687;0.302;0.129
46.704;0.309;0.131
46.721;0.314;0.133
46.737;0.319;0.135
46.754;0.323;0.137
46.771;0.325;0.138
46.787;0.327;0.138
46.804;0.328;0.139
46.821;0.328;0.139
46.837;0.327;0.138
46.854;0.325;0.138
46.870;0.322;0.136
46.887;0.318;0.135
46.904;0.313;0.133
46.920;0.308;0.131
46.937;0.301;0.129
46.954;0.294;0.126
46.970;0.286;0.123
46.987;0.277;0.120
47.004;0.267;0.117
47.020;0.257;0.113
47.037;0.245;0.110
47.054;0.234;0.106
47.070;0.220;0.102
47.087;0.207;9.832E-2
47.104;0.193;9.469E-2
47.120;0.178;9.097E-2
47.137;0.163;8.752E-2
47.154;0.147;8.419E-2
47.170;0.131;8.095E-2
47.187;0.114;7.796E-2
47.204;9.741E-2;7.523E-2
47.220;8.008E-2;7.267E-2
47.237;6.212E-2;7.051E-2
47.254;4.425E-2;6.867E-2
47.270;2.571E-2;6.702E-2
47.287;7.570E-3;6.555E-2
47.304;-1.102E-2;6.457E-2
47.320;-2.958E-2;6.386E-2
47.337;-4.810E-2;6.361E-2
47.354;-6.670E-2;6.358E-2
47.370;-8.486E-2;6.390E-2
47.387;-0.103;6.469E-2
47.404;-0.121;6.575E-2
47.420;-0.139;6.705E-2
47.437;-0.157;6.873E-2
47.454;-0.174;7.065E-2
47.470;-0.191;7.271E-2
47.487;-0.207;7.517E-2
47.504;-0.223;7.766E-2
47.520;-0.238;8.034E-2
47.537;-0.253;8.323E-2
47.554;-0.267;8.614E-2
47.570;-0.281;8.912E-2
47.587;-0.294;9.218E-2
47.604;-0.306;9.528E-2
47.620;-0.318;9.834E-2
47.637;-0.329;0.101
47.654;-0.339;0.104
47.670;-0.348;0.107
47.687;-0.357;0.109
47.704;-0.365;0.112
47.720;-0.371;0.114
47.737;-0.377;0.116
47.754;-0.382;0.118
47.770;-0.387;0.119
47.787;-0.390;0.120
47.804;-0.393;0.121
47.820;-0.394;0.122
47.837;-0.395;0.122
47.854;-0.395;0.122
47.870;-0.394;0.121
47.887;-0.392;0.121
47.903;-0.389;0.119
47.920;-0.386;0.118
47.937;-0.381;0.116
47.954;-0.375;0.114
47.970;-0.369;0.112
47.987;-0.362;0.110
48.004;-0.353;0.107
48.020;-0.344;0.104
48.037;-0.334;0.101
48.053;-0.324;9.818E-2
48.070;-0.312;9.502E-2
48.087;-0.300;9.174E-2
48.103;-0.287;8.856E-2
48.120;-0.274;8.536E-2
48.137;-0.259;8.211E-2
48.153;-0.245;7.915E-2
48.170;-0.229;7.641E-2
48.187;-0.213;7.373E-2
48.204;-0.197;7.131E-2
48.220;-0.180;6.909E-2
48.237;-0.162;6.718E-2
48.253;-0.145;6.546E-2
48.270;-0.127;6.418E-2
48.287;-0.108;6.307E-2
48.303;-8.996E-2;6.246E-2
48.320;-7.140E-2;6.203E-2
48.337;-5.284E-2;6.187E-2
48.353;-3.422E-2;6.209E-2
48.370;-1.563E-2;6.270E-2
48.387;2.847E-3;6.364E-2
48.403;2.132E-2;6.485E-2
48.420;3.946E-2;6.664E-2
48.437;5.734E-2;6.851E-2
48.453;7.502E-2;7.072E-2
