;massa_A;
78.595;-0.282;8.365E-2
78.612;-0.272;8.085E-2
78.629;-0.262;7.813E-2
78.645;-0.251;7.527E-2
78.662;-0.240;7.237E-2
78.679;-0.228;6.954E-2
78.695;-0.215;6.655E-2
78.712;-0.202;6.377E-2
78.728;-0.188;6.100E-2
78.745;-0.174;5.831E-2
78.762;-0.160;5.590E-2
78.778;-0.145;5.344E-2
78.795;-0.129;5.127E-2
78.812;-0.114;4.929E-2
78.828;-9.760E-2;4.762E-2
78.845;-8.149E-2;4.619E-2
78.862;-6.510E-2;4.492E-2
78.879;-4.848E-2;4.388E-2
78.895;-3.194E-2;4.303E-2
78.912;-1.518E-2;4.256E-2
78.928;1.679E-3;4.231E-2
78.945;1.834E-2;4.247E-2
78.962;3.509E-2;4.278E-2
78.978;5.158E-2;4.348E-2
78.995;6.797E-2;4.440E-2
79.012;8.392E-2;4.561E-2
79.028;9.986E-2;4.703E-2
79.045;0.116;4.873E-2
79.062;0.131;5.044E-2
79.078;0.145;5.247E-2
79.095;0.160;5.468E-2
79.112;0.174;5.701E-2
79.128;0.187;5.950E-2
79.145;0.200;6.202E-2
79.162;0.212;6.462E-2
79.178;0.224;6.718E-2
79.195;0.235;6.957E-2
79.212;0.245;7.220E-2
79.228;0.255;7.451E-2
79.245;0.264;7.679E-2
79.262;0.272;7.902E-2
79.278;0.280;8.110E-2
79.295;0.287;8.300E-2
79.312;0.293;8.482E-2
79.328;0.298;8.636E-2
79.345;0.302;8.774E-2
79.362;0.306;8.883E-2
79.378;0.308;8.969E-2
79.395;0.310;9.023E-2
79.412;0.311;9.049E-2
79.428;0.311;9.048E-2
79.445;0.310;9.024E-2
79.462;0.309;8.982E-2
79.478;0.307;8.898E-2
79.495;0.303;8.797E-2
79.512;0.299;8.670E-2
79.528;0.294;8.517E-2
79.545;0.289;8.356E-2
79.562;0.282;8.176E-2
79.578;0.275;7.967E-2
79.595;0.267;7.752E-2
79.612;0.259;7.526E-2
79.628;0.249;7.282E-2
79.645;0.239;7.040E-2
79.662;0.229;6.780E-2
79.678;0.217;6.530E-2
79.695;0.206;6.294E-2
79.712;0.193;6.044E-2
79.728;0.180;5.810E-2
79.745;0.167;5.580E-2
79.762;0.153;5.366E-2
79.778;0.138;5.159E-2
79.795;0.123;4.962E-2
79.812;0.108;4.784E-2
79.828;9.242E-2;4.647E-2
79.845;7.687E-2;4.517E-2
79.861;6.068E-2;4.405E-2
79.878;4.432E-2;4.327E-2
79.895;2.816E-2;4.272E-2
79.912;1.160E-2;4.253E-2
79.928;-5.007E-3;4.247E-2
79.945;-2.159E-2;4.284E-2
79.961;-3.803E-2;4.340E-2
79.978;-5.453E-2;4.429E-2
79.995;-7.084E-2;4.547E-2
80.011;-8.706E-2;4.684E-2
80.028;-0.103;4.843E-2
80.045;-0.119;5.027E-2
80.061;-0.134;5.226E-2
80.078;-0.149;5.459E-2
80.095;-0.164;5.694E-2
80.111;-0.179;5.951E-2
80.128;-0.193;6.218E-2
80.145;-0.206;6.489E-2
80.161;-0.219;6.776E-2
80.178;-0.232;7.070E-2
80.195;-0.244;7.347E-2
80.211;-0.255;7.646E-2
80.228;-0.265;7.935E-2
80.245;-0.275;8.222E-2
80.261;-0.285;8.489E-2
80.278;-0.293;8.755E-2
80.295;-0.301;9.001E-2
80.311;-0.308;9.234E-2
80.328;-0.315;9.433E-2
80.345;-0.320;9.625E-2
80.361;-0.325;9.789E-2
80.378;-0.329;9.923E-2
80.395;-0.333;0.100
80.411;-0.335;0.101
80.428;-0.337;0.102
80.445;-0.337;0.102
80.461;-0.337;0.102
80.478;-0.337;0.102
80.495;-0.335;0.101
80.511;-0.332;0.100
80.528;-0.329;9.898E-2
80.545;-0.325;9.763E-2
80.561;-0.320;9.596E-2
80.578;-0.315;9.409E-2
80.595;-0.308;9.209E-2
80.611;-0.301;8.976E-2
80.628;-0.293;8.719E-2
80.645;-0.284;8.457E-2
80.661;-0.275;8.176E-2
80.678;-0.265;7.895E-2
80.695;-0.254;7.595E-2
80.711;-0.242;7.295E-2
80.728;-0.230;7.001E-2
80.745;-0.217;6.710E-2
80.761;-0.204;6.410E-2
80.778;-0.190;6.128E-2
80.795;-0.176;5.859E-2
80.811;-0.161;5.595E-2
80.828;-0.146;5.359E-2
80.845;-0.131;5.138E-2
80.861;-0.115;4.935E-2
80.878;-9.904E-2;4.760E-2
80.895;-8.292E-2;4.607E-2
80.911;-6.645E-2;4.477E-2
80.928;-4.994E-2;4.380E-2
80.945;-3.353E-2;4.309E-2
80.961;-1.689E-2;4.256E-2
80.978;-1.062E-4;4.230E-2
80.994;1.642E-2;4.228E-2
81.011;3.293E-2;4.261E-2
81.028;4.939E-2;4.342E-2
81.045;6.543E-2;4.423E-2
81.061;8.130E-2;4.542E-2
81.078;9.690E-2;4.677E-2
81.095;0.112;4.841E-2
81.111;0.127;5.017E-2
81.128;0.141;5.204E-2
81.144;0.156;5.408E-2
81.161;0.169;5.631E-2
81.178;0.182;5.852E-2
81.194;0.195;6.090E-2
81.211;0.207;6.325E-2
81.228;0.218;6.562E-2
81.244;0.229;6.798E-2
81.261;0.239;7.029E-2
81.278;0.249;7.279E-2
81.295;0.258;7.505E-2
81.311;0.266;7.732E-2
81.328;0.273;7.931E-2
81.344;0.280;8.107E-2
81.361;0.286;8.277E-2
81.378;0.292;8.458E-2
81.394;0.296;8.586E-2
81.411;0.300;8.699E-2
81.428;0.303;8.792E-2
81.445;0.305;8.855E-2
81.461;0.307;8.915E-2
81.478;0.307;8.924E-2
81.494;0.307;8.925E-2
81.511;0.306;8.887E-2
81.528;0.304;8.839E-2
81.544;0.302;8.767E-2
81.561;0.298;8.668E-2
81.578;0.294;8.534E-2
81.594;0.289;8.386E-2
81.611;0.283;8.215E-2
81.628;0.277;8.043E-2
81.644;0.269;7.848E-2
81.661;0.261;7.608E-2
81.678;0.252;7.367E-2
81.694;0.242;7.124E-2
81.711;0.232;6.877E-2
81.728;0.221;6.637E-2
81.744;0.210;6.384E-2
81.761;0.197;6.137E-2
81.778;0.185;5.890E-2
81.794;0.171;5.662E-2
81.811;0.157;5.441E-2
81.828;0.143;5.240E-2
81.844;0.128;5.032E-2
81.861;0.113;4.850E-2
81.878;9.732E-2;4.700E-2
81.894;8.126E-2;4.564E-2
81.911;6.515E-2;4.461E-2
81.928;4.894E-2;4.366E-2
81.944;3.242E-2;4.308E-2
81.961;1.560E-2;4.280E-2
81.978;-1.067E-3;4.273E-2
81.994;-1.798E-2;4.306E-2
82.011;-3.472E-2;4.360E-2
82.028;-5.142E-2;4.447E-2
82.044;-6.787E-2;4.545E-2
82.061;-8.432E-2;4.673E-2
82.078;-0.100;4.843E-2
82.094;-0.116;5.017E-2
82.111;-0.132;5.215E-2
82.128;-0.147;5.428E-2
82.144;-0.162;5.668E-2
82.161;-0.176;5.911E-2
82.178;-0.190;6.167E-2
82.194;-0.204;6.441E-2
82.211;-0.217;6.728E-2
82.228;-0.229;7.004E-2
82.244;-0.241;7.288E-2
82.261;-0.252;7.569E-2
82.277;-0.262;7.849E-2
82.294;-0.272;8.109E-2
82.311;-0.281;8.383E-2
82.328;-0.290;8.638E-2
82.344;-0.297;8.873E-2
82.361;-0.305;9.105E-2
82.378;-0.311;9.296E-2
82.394;-0.316;9.480E-2
82.411;-0.321;9.623E-2
82.427;-0.325;9.763E-2
82.444;-0.328;9.873E-2
82.461;-0.331;9.947E-2
82.477;-0.332;0.100
82.494;-0.333;0.100
82.511;-0.333;0.100
82.527;-0.333;0.100
82.544;-0.331;9.954E-2
82.561;-0.329;9.861E-2
82.577;-0.326;9.762E-2
82.594;-0.322;9.629E-2
82.611;-0.317;9.463E-2
82.627;-0.312;9.286E-2
82.644;-0.306;9.101E-2
82.661;-0.299;8.889E-2
82.677;-0.292;8.664E-2
82.694;-0.284;8.413E-2
82.711;-0.275;8.147E-2
82.727;-0.265;7.854E-2
82.744;-0.255;7.586E-2
82.761;-0.244;7.297E-2
82.777;-0.233;7.017E-2
82.794;-0.220;6.731E-2
82.811;-0.208;6.448E-2
82.827;-0.194;6.177E-2
82.844;-0.181;5.899E-2
82.861;-0.167;5.649E-2
82.877;-0.152;5.415E-2
82.894;-0.137;5.195E-2
82.911;-0.122;5.006E-2
82.927;-0.106;4.822E-2
82.944;-8.974E-2;4.654E-2
82.961;-7.354E-2;4.513E-2
82.977;-5.717E-2;4.408E-2
82.994;-4.059E-2;4.326E-2
83.011;-2.391E-2;4.258E-2
83.027;-7.158E-3;4.233E-2
83.044;9.652E-3;4.226E-2
83.061;2.621E-2;4.242E-2
83.077;4.270E-2;4.299E-2
83.094;5.923E-2;4.376E-2
83.111;7.523E-2;4.477E-2
83.127;9.114E-2;4.596E-2
83.144;0.107;4.756E-2
83.161;0.122;4.939E-2
83.177;0.137;5.129E-2
83.194;0.151;5.323E-2
83.211;0.165;5.534E-2
83.227;0.179;5.769E-2
83.244;0.192;5.997E-2
83.261;0.204;6.237E-2
83.277;0.215;6.490E-2
83.294;0.227;6.725E-2
83.311;0.237;6.956E-2
83.327;0.247;7.200E-2
83.344;0.256;7.432E-2
83.361;0.264;7.666E-2
83.377;0.272;7.862E-2
83.394;0.279;8.051E-2
83.410;0.285;8.229E-2
83.427;0.290;8.399E-2
83.444;0.295;8.538E-2
83.461;0.298;8.649E-2
83.477;0.301;8.730E-2
83.494;0.304;8.792E-2
83.511;0.305;8.833E-2
83.527;0.305;8.852E-2
83.544;0.305;8.839E-2
83.561;0.304;8.802E-2
83.577;0.302;8.750E-2
83.594;0.299;8.656E-2
83.610;0.296;8.547E-2
83.627;0.291;8.421E-2
83.644;0.286;8.256E-2
83.660;0.281;8.086E-2
83.677;0.274;7.909E-2
83.694;0.267;7.716E-2
83.711;0.259;7.514E-2
83.727;0.250;7.282E-2
83.744;0.241;7.036E-2
83.760;0.231;6.803E-2
83.777;0.220;6.561E-2
83.794;0.209;6.318E-2
83.810;0.197;6.084E-2
83.827;0.184;5.834E-2
83.844;0.172;5.599E-2
83.860;0.158;5.401E-2
83.877;0.144;5.193E-2
83.894;0.130;5.009E-2
83.910;0.116;4.831E-2
83.927;0.101;4.687E-2
83.944;8.501E-2;4.547E-2
83.960;6.942E-2;4.445E-2
83.977;5.362E-2;4.358E-2
83.994;3.739E-2;4.286E-2
84.010;2.114E-2;4.250E-2
84.027;4.789E-3;4.236E-2
84.044;-1.158E-2;4.247E-2
84.060;-2.809E-2;4.286E-2
84.077;-4.433E-2;4.358E-2
84.094;-6.072E-2;4.449E-2
84.110;-7.703E-2;4.570E-2
84.127;-9.302E-2;4.709E-2
84.144;-0.109;4.876E-2
84.160;-0.125;5.053E-2
84.177;-0.140;5.251E-2
84.194;-0.155;5.490E-2
84.210;-0.169;5.741E-2
84.227;-0.183;6.002E-2
84.244;-0.197;6.274E-2
84.260;-0.211;6.554E-2
84.277;-0.223;6.834E-2
84.294;-0.235;7.133E-2
84.310;-0.247;7.427E-2
84.327;-0.258;7.700E-2
84.344;-0.268;7.975E-2
84.360;-0.278;8.250E-2
84.377;-0.287;8.519E-2
84.394;-0.295;8.768E-2
84.410;-0.302;9.014E-2
84.427;-0.309;9.224E-2
84.444;-0.315;9.414E-2
84.460;-0.320;9.587E-2
84.477;-0.324;9.743E-2
84.494;-0.328;9.857E-2
84.510;-0.330;9.946E-2
84.527;-0.332;0.100
84.544;-0.333;0.101
84.560;-0.334;0.101
84.577;-0.333;0.100
84.594;-0.332;0.100
84.610;-0.329;9.930E-2
84.627;-0.326;9.826E-2
84.644;-0.323;9.692E-2
84.660;-0.318;9.529E-2
84.677;-0.313;9.353E-2
84.693;-0.307;9.150E-2
84.710;-0.300;8.934E-2
84.727;-0.292;8.692E-2
84.744;-0.284;8.446E-2
84.760;-0.275;8.176E-2
84.777;-0.265;7.901E-2
84.794;-0.255;7.617E-2
84.810;-0.244;7.342E-2
84.827;-0.232;7.049E-2
84.843;-0.220;6.770E-2
84.860;-0.207;6.480E-2
84.877;-0.194;6.212E-2
84.893;-0.181;5.953E-2
84.910;-0.167;5.719E-2
84.927;-0.152;5.490E-2
84.943;-0.137;5.267E-2
84.960;-0.122;5.058E-2
84.977;-0.106;4.869E-2
84.993;-9.086E-2;4.710E-2
85.010;-7.486E-2;4.571E-2
85.027;-5.895E-2;4.453E-2
85.043;-4.286E-2;4.372E-2
85.060;-2.672E-2;4.305E-2
85.077;-1.042E-2;4.275E-2
85.093;5.938E-3;4.272E-2
85.110;2.206E-2;4.295E-2
85.127;3.810E-2;4.332E-2
85.143;5.409E-2;4.393E-2
85.160;6.976E-2;4.482E-2
85.177;8.525E-2;4.597E-2
85.193;0.100;4.733E-2
85.210;0.115;4.884E-2
85.227;0.130;5.056E-2
85.243;0.144;5.239E-2
85.260;0.158;5.455E-2
85.277;0.171;5.660E-2
85.293;0.184;5.889E-2
85.310;0.196;6.131E-2
85.327;0.208;6.378E-2
85.343;0.219;6.623E-2
85.360;0.230;6.859E-2
85.377;0.240;7.088E-2
85.393;0.249;7.329E-2
85.410;0.258;7.561E-2
85.427;0.266;7.767E-2
85.443;0.273;7.976E-2
85.460;0.280;8.153E-2
85.477;0.285;8.317E-2
85.493;0.291;8.462E-2
85.510;0.295;8.588E-2
85.527;0.298;8.682E-2
85.543;0.300;8.772E-2
85.560;0.302;8.836E-2
85.577;0.303;8.852E-2
85.593;0.303;8.869E-2
85.610;0.303;8.861E-2
85.627;0.301;8.821E-2
85.643;0.299;8.721E-2
85.660;0.296;8.627E-2
85.677;0.292;8.518E-2
85.693;0.287;8.389E-2
85.710;0.282;8.227E-2
85.727;0.276;8.056E-2
85.743;0.268;7.868E-2
85.760;0.261;7.640E-2
85.777;0.252;7.433E-2
85.793;0.243;7.191E-2
85.810;0.233;6.960E-2
85.827;0.222;6.717E-2
85.843;0.211;6.465E-2
85.860;0.200;6.225E-2
85.877;0.187;5.993E-2
85.893;0.174;5.755E-2
85.910;0.161;5.525E-2
85.927;0.147;5.320E-2
85.943;0.133;5.127E-2
85.960;0.118;4.934E-2
85.977;0.103;4.767E-2
85.993;8.707E-2;4.628E-2
86.010;7.150E-2;4.513E-2
86.026;5.564E-2;4.428E-2
86.043;3.945E-2;4.370E-2
86.060;2.313E-2;4.313E-2
86.076;6.864E-3;4.295E-2
86.093;-9.574E-3;4.308E-2
86.110;-2.584E-2;4.343E-2
86.127;-4.235E-2;4.414E-2
86.143;-5.845E-2;4.493E-2
86.160;-7.446E-2;4.594E-2
86.176;-9.027E-2;4.732E-2
86.193;-0.106;4.885E-2
86.210;-0.121;5.060E-2
86.226;-0.136;5.253E-2
86.243;-0.151;5.468E-2
86.260;-0.165;5.694E-2
86.276;-0.179;5.944E-2
86.293;-0.193;6.187E-2
86.310;-0.206;6.466E-2
86.326;-0.218;6.730E-2
86.343;-0.230;7.005E-2
86.360;-0.241;7.286E-2
86.376;-0.252;7.562E-2
86.393;-0.262;7.834E-2
86.410;-0.271;8.095E-2
86.426;-0.280;8.340E-2
86.443;-0.288;8.573E-2
86.460;-0.296;8.791E-2
86.476;-0.302;9.020E-2
86.493;-0.308;9.211E-2
86.510;-0.314;9.385E-2
86.526;-0.318;9.519E-2
86.543;-0.322;9.654E-2
86.560;-0.325;9.763E-2
86.576;-0.327;9.844E-2
86.593;-0.329;9.901E-2
86.610;-0.330;9.927E-2
86.626;-0.330;9.930E-2
86.643;-0.329;9.895E-2
86.660;-0.327;9.835E-2
86.676;-0.324;9.752E-2
86.693;-0.321;9.646E-2
86.710;-0.317;9.512E-2
86.726;-0.312;9.356E-2
86.743;-0.307;9.176E-2
86.760;-0.300;8.970E-2
86.776;-0.293;8.740E-2
86.793;-0.285;8.493E-2
86.810;-0.277;8.252E-2
86.826;-0.268;7.978E-2
86.843;-0.257;7.710E-2
86.860;-0.247;7.428E-2
86.876;-0.236;7.133E-2
86.893;-0.224;6.868E-2
86.910;-0.211;6.575E-2
86.926;-0.198;6.297E-2
86.943;-0.185;6.046E-2
86.960;-0.171;5.782E-2
86.976;-0.156;5.534E-2
86.993;-0.142;5.311E-2
87.010;-0.127;5.098E-2
87.026;-0.111;4.911E-2
87.043;-9.545E-2;4.757E-2
87.060;-7.942E-2;4.614E-2
87.076;-6.309E-2;4.489E-2
87.093;-4.687E-2;4.390E-2
87.109;-3.062E-2;4.324E-2
87.126;-1.387E-2;4.278E-2
87.143;2.418E-3;4.265E-2
87.160;1.881E-2;4.283E-2
87.176;3.501E-2;4.319E-2
87.193;5.108E-2;4.373E-2
87.210;6.684E-2;4.460E-2
87.226;8.252E-2;4.567E-2
87.243;9.792E-2;4.702E-2
87.260;0.113;4.856E-2
87.276;0.128;5.017E-2
87.293;0.142;5.207E-2
87.309;0.156;5.392E-2
87.326;0.169;5.624E-2
87.343;0.181;5.853E-2
87.359;0.194;6.078E-2
87.376;0.206;6.309E-2
87.393;0.217;6.530E-2
87.409;0.227;6.769E-2
87.426;0.237;7.007E-2
87.443;0.246;7.244E-2
87.459;0.254;7.445E-2
87.476;0.262;7.649E-2
87.493;0.269;7.847E-2
87.509;0.275;8.010E-2
87.526;0.281;8.162E-2
87.543;0.286;8.301E-2
87.559;0.290;8.421E-2
87.576;0.293;8.513E-2
87.593;0.296;8.580E-2
87.609;0.297;8.630E-2
87.626;0.298;8.657E-2
87.643;0.299;8.656E-2
87.659;0.298;8.640E-2
87.676;0.297;8.596E-2
87.693;0.295;8.533E-2
87.709;0.292;8.439E-2
87.726;0.288;8.347E-2
87.743;0.284;8.212E-2
87.759;0.279;8.064E-2
87.776;0.273;7.904E-2
87.793;0.266;7.726E-2
87.809;0.259;7.536E-2
87.826;0.251;7.332E-2
87.843;0.242;7.115E-2
87.859;0.233;6.883E-2
87.876;0.223;6.655E-2
87.893;0.212;6.408E-2
87.909;0.200;6.168E-2
87.926;0.188;5.934E-2
87.943;0.176;5.711E-2
87.959;0.163;5.503E-2
87.976;0.150;5.294E-2
87.993;0.136;5.100E-2
88.009;0.122;4.925E-2
88.026;0.107;4.766E-2
88.043;9.172E-2;4.626E-2
88.059;7.643E-2;4.500E-2
88.076;6.071E-2;4.404E-2
88.093;4.468E-2;4.327E-2
88.109;2.867E-2;4.266E-2
88.126;1.227E-2;4.253E-2
88.143;-3.930E-3;4.247E-2
88.159;-2.019E-2;4.271E-2
88.176;-3.651E-2;4.334E-2
88.193;-5.290E-2;4.408E-2
88.209;-6.900E-2;4.506E-2
88.226;-8.503E-2;4.641E-2
88.243;-0.101;4.797E-2
88.259;-0.116;4.970E-2
88.276;-0.132;5.159E-2
88.293;-0.146;5.372E-2
88.309;-0.161;5.595E-2
88.326;-0.175;5.839E-2
88.343;-0.189;6.110E-2
88.359;-0.202;6.382E-2
88.376;-0.215;6.655E-2
88.393;-0.227;6.928E-2
88.409;-0.239;7.210E-2
88.426;-0.250;7.488E-2
88.442;-0.260;7.762E-2
88.459;-0.269;8.024E-2
88.476;-0.279;8.277E-2
88.492;-0.287;8.528E-2
88.509;-0.294;8.775E-2
88.526;-0.301;8.979E-2
88.543;-0.307;9.155E-2
88.559;-0.312;9.329E-2
88.576;-0.317;9.475E-2
88.592;-0.320;9.600E-2
88.609;-0.323;9.710E-2
88.626;-0.325;9.779E-2
88.642;-0.327;9.817E-2
88.659;-0.327;9.841E-2
88.676;-0.327;9.839E-2
88.692;-0.326;9.808E-2
88.709;-0.324;9.758E-2
88.726;-0.322;9.669E-2
88.742;-0.319;9.553E-2
88.759;-0.315;9.409E-2
88.776;-0.310;9.255E-2
88.792;-0.304;9.081E-2
88.809;-0.298;8.886E-2
88.826;-0.291;8.662E-2
88.842;-0.283;8.430E-2
88.859;-0.275;8.168E-2
88.876;-0.266;7.911E-2
88.892;-0.256;7.650E-2
88.909;-0.246;7.384E-2
88.926;-0.235;7.108E-2
88.942;-0.224;6.844E-2
88.959;-0.211;6.569E-2
88.976;-0.199;6.301E-2
88.992;-0.186;6.047E-2
89.009;-0.172;5.804E-2
89.026;-0.158;5.582E-2
89.042;-0.144;5.350E-2
89.059;-0.130;5.142E-2
89.076;-0.115;4.949E-2
89.092;-9.932E-2;4.786E-2
89.109;-8.373E-2;4.639E-2
89.126;-6.806E-2;4.514E-2
89.142;-5.219E-2;4.416E-2
89.159;-3.611E-2;4.333E-2
89.176;-1.988E-2;4.267E-2
89.192;-3.762E-3;4.249E-2
89.209;1.233E-2;4.246E-2
89.226;2.847E-2;4.266E-2
89.242;4.431E-2;4.328E-2
89.259;6.027E-2;4.400E-2
89.276;7.578E-2;4.486E-2
89.292;9.126E-2;4.608E-2
89.309;0.106;4.754E-2
89.326;0.121;4.928E-2
89.342;0.135;5.108E-2
89.359;0.149;5.295E-2
89.376;0.163;5.494E-2
89.392;0.176;5.718E-2
89.409;0.188;5.962E-2
89.426;0.200;6.199E-2
89.442;0.212;6.433E-2
89.459;0.223;6.684E-2
89.476;0.233;6.905E-2
89.492;0.242;7.126E-2
89.509;0.251;7.341E-2
89.525;0.259;7.555E-2
89.542;0.266;7.758E-2
89.559;0.273;7.932E-2
89.576;0.279;8.100E-2
89.592;0.284;8.241E-2
89.609;0.289;8.374E-2
89.626;0.292;8.483E-2
89.642;0.295;8.564E-2
89.659;0.297;8.630E-2
89.676;0.298;8.666E-2
89.692;0.299;8.673E-2
89.709;0.298;8.643E-2
89.725;0.297;8.617E-2
89.742;0.295;8.550E-2
89.759;0.292;8.471E-2
89.775;0.288;8.364E-2
89.792;0.284;8.245E-2
89.809;0.279;8.091E-2
89.825;0.273;7.919E-2
89.842;0.266;7.739E-2
89.859;0.259;7.543E-2
89.875;0.251;7.332E-2
89.892;0.242;7.124E-2
89.909;0.233;6.889E-2
89.925;0.222;6.640E-2
89.942;0.212;6.405E-2
89.959;0.200;6.175E-2
89.975;0.188;5.938E-2
89.992;0.176;5.714E-2
90.009;0.163;5.502E-2
90.025;0.150;5.300E-2
90.042;0.136;5.098E-2
90.059;0.122;4.923E-2
90.075;0.107;4.770E-2
90.092;9.235E-2;4.633E-2
90.109;7.733E-2;4.505E-2
90.125;6.173E-2;4.402E-2
90.142;4.600E-2;4.323E-2
90.159;3.044E-2;4.267E-2
90.175;1.455E-2;4.248E-2
90.192;-1.320E-3;4.230E-2
90.209;-1.733E-2;4.247E-2
90.225;-3.334E-2;4.291E-2
90.242;-4.926E-2;4.372E-2
90.259;-6.526E-2;4.473E-2
90.275;-8.085E-2;4.592E-2
90.292;-9.619E-2;4.741E-2
90.309;-0.111;4.911E-2
90.325;-0.126;5.104E-2
90.342;-0.141;5.309E-2
90.359;-0.155;5.536E-2
90.375;-0.169;5.763E-2
90.392;-0.183;6.001E-2
90.409;-0.196;6.256E-2
90.425;-0.209;6.511E-2
90.442;-0.221;6.790E-2
90.459;-0.232;7.054E-2
90.475;-0.244;7.324E-2
90.492;-0.254;7.593E-2
90.509;-0.263;7.865E-2
90.525;-0.273;8.120E-2
90.542;-0.281;8.367E-2
90.559;-0.289;8.598E-2
90.575;-0.296;8.815E-2
90.592;-0.302;9.021E-2
90.609;-0.308;9.206E-2
90.625;-0.313;9.373E-2
90.642;-0.317;9.499E-2
90.659;-0.320;9.620E-2
90.675;-0.323;9.701E-2
90.692;-0.325;9.763E-2
90.709;-0.326;9.796E-2
90.725;-0.326;9.790E-2
90.742;-0.325;9.768E-2
90.759;-0.324;9.705E-2
90.775;-0.322;9.633E-2
90.792;-0.319;9.532E-2
90.809;-0.315;9.407E-2
90.825;-0.311;9.258E-2
90.842;-0.306;9.100E-2
90.858;-0.300;8.901E-2
90.875;-0.293;8.696E-2
90.892;-0.285;8.478E-2
90.909;-0.277;8.223E-2
90.925;-0.268;7.970E-2
90.942;-0.258;7.711E-2
90.959;-0.248;7.433E-2
90.975;-0.237;7.166E-2
90.992;-0.226;6.888E-2
91.008;-0.214;6.609E-2
91.025;-0.201;6.337E-2
91.042;-0.188;6.071E-2
91.058;-0.174;5.818E-2
91.075;-0.160;5.581E-2
91.092;-0.146;5.355E-2
91.108;-0.131;5.148E-2
91.125;-0.116;4.957E-2
91.142;-0.101;4.792E-2
91.159;-8.511E-2;4.638E-2
91.175;-6.922E-2;4.503E-2
91.192;-5.320E-2;4.404E-2
91.208;-3.745E-2;4.321E-2
91.225;-2.134E-2;4.267E-2
91.242;-5.406E-3;4.253E-2
91.258;1.059E-2;4.241E-2
91.275;2.659E-2;4.258E-2
91.292;4.227E-2;4.293E-2
91.308;5.794E-2;4.373E-2
91.325;7.323E-2;4.473E-2
91.342;8.851E-2;4.591E-2
91.358;0.103;4.732E-2
91.375;0.118;4.885E-2
91.392;0.132;5.048E-2
91.408;0.146;5.227E-2
91.425;0.159;5.429E-2
91.442;0.172;5.646E-2
91.458;0.184;5.859E-2
91.475;0.195;6.081E-2
91.492;0.207;6.302E-2
91.508;0.217;6.530E-2
91.525;0.227;6.763E-2
91.542;0.237;6.974E-2
91.558;0.245;7.182E-2
91.575;0.254;7.392E-2
91.592;0.261;7.595E-2
91.608;0.267;7.764E-2
91.625;0.273;7.931E-2
91.642;0.279;8.072E-2
91.658;0.283;8.210E-2
91.675;0.287;8.326E-2
91.692;0.290;8.419E-2
91.708;0.292;8.480E-2
91.725;0.294;8.516E-2
91.742;0.295;8.530E-2
91.758;0.295;8.539E-2
91.775;0.294;8.523E-2
91.792;0.293;8.475E-2
91.808;0.290;8.403E-2
91.825;0.287;8.306E-2
91.842;0.283;8.205E-2
91.858;0.279;8.076E-2
91.875;0.273;7.915E-2
91.892;0.267;7.749E-2
91.908;0.260;7.566E-2
91.925;0.252;7.375E-2
91.941;0.244;7.172E-2
91.958;0.235;6.953E-2
91.975;0.225;6.727E-2
91.992;0.215;6.486E-2
92.008;0.204;6.248E-2
92.025;0.192;6.027E-2
92.042;0.180;5.817E-2
92.058;0.167;5.594E-2
92.075;0.154;5.389E-2
92.092;0.140;5.187E-2
92.108;0.126;5.006E-2
92.125;0.112;4.848E-2
92.141;9.698E-2;4.691E-2
92.158;8.158E-2;4.563E-2
92.175;6.612E-2;4.459E-2
92.191;5.039E-2;4.369E-2
92.208;3.436E-2;4.309E-2
92.225;1.832E-2;4.263E-2
92.242;2.154E-3;4.267E-2
92.258;-1.404E-2;4.295E-2
92.275;-3.017E-2;4.343E-2
92.291;-4.630E-2;4.410E-2
92.308;-6.225E-2;4.495E-2
92.325;-7.812E-2;4.606E-2
92.341;-9.365E-2;4.748E-2
92.358;-0.109;4.912E-2
92.375;-0.124;5.098E-2
92.391;-0.139;5.294E-2
92.408;-0.153;5.511E-2
92.425;-0.167;5.741E-2
92.441;-0.181;5.975E-2
92.458;-0.194;6.236E-2
92.475;-0.207;6.485E-2
92.491;-0.218;6.747E-2
92.508;-0.230;7.008E-2
92.525;-0.241;7.271E-2
92.541;-0.251;7.534E-2
92.558;-0.261;7.790E-2
92.575;-0.270;8.023E-2
92.591;-0.278;8.251E-2
92.608;-0.286;8.476E-2
92.625;-0.292;8.674E-2
92.641;-0.299;8.872E-2
92.658;-0.304;9.042E-2
92.675;-0.309;9.202E-2
92.691;-0.313;9.328E-2
92.708;-0.316;9.448E-2
92.725;-0.319;9.533E-2
92.741;-0.321;9.594E-2
92.758;-0.322;9.631E-2
92.775;-0.322;9.631E-2
92.791;-0.321;9.608E-2
92.808;-0.320;9.563E-2
92.825;-0.318;9.509E-2
92.841;-0.315;9.409E-2
92.858;-0.312;9.302E-2
92.875;-0.307;9.157E-2
92.891;-0.302;8.986E-2
92.908;-0.297;8.802E-2
92.924;-0.291;8.607E-2
92.941;-0.283;8.395E-2
92.958;-0.276;8.156E-2
92.975;-0.267;7.924E-2
92.991;-0.258;7.672E-2
93.008;-0.248;7.417E-2
93.025;-0.238;7.154E-2
93.041;-0.227;6.891E-2
93.058;-0.215;6.634E-2
93.075;-0.203;6.368E-2
93.091;-0.190;6.115E-2
